;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
23,30023,BOX ELDER,6,15,2.5,51,0,51,0,52,0,0,26,25,0,0,0,0,0,0,1,0
24,30024,BOX ELDER,256,638,2.4921875,2,0,0,2,26,0,0,0,0,0,0,1,1,0,0,13,11
25,30025,BOX ELDER,506,1228,2.4268774703557314,173,7,2,164,254,7,0,0,2,1,137,21,5,0,0,43,38
26,30026,BOX ELDER,317,607,1.914826498422713,234,25,33,176,286,24,1,16,17,0,61,91,24,0,0,30,22
27,30027,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,30028,BOX ELDER,2,4,2.0,90,0,90,0,97,0,0,90,0,0,0,0,0,0,0,7,0
29,30029,BOX ELDER,410,973,2.373170731707317,2,0,2,0,42,0,0,0,2,0,0,0,0,0,0,21,19
30,30030,BOX ELDER,484,748,1.5454545454545454,124,17,7,100,209,17,0,0,7,54,0,35,11,0,0,46,39
31,30031,BOX ELDER,385,674,1.7506493506493506,263,76,91,96,320,6,70,91,0,51,0,0,45,0,0,32,25
32,30032,BOX ELDER,142,233,1.6408450704225352,2,0,2,0,30,0,0,0,2,0,0,0,0,0,0,14,14
33,30033,BOX ELDER,238,347,1.4579831932773109,14,0,13,1,51,0,0,0,13,1,0,0,0,0,0,20,17
34,30034,BOX ELDER,311,594,1.909967845659164,25,2,17,6,72,2,0,17,0,6,0,0,0,0,0,25,22
35,30035,BOX ELDER,465,832,1.789247311827957,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,37,33
36,30036,BOX ELDER,151,286,1.8940397350993377,8,0,8,0,31,0,0,2,6,0,0,0,0,0,0,12,11
37,30037,BOX ELDER,0,0,0.0,124,0,111,13,124,0,0,0,111,0,0,0,13,0,0,0,0
38,30038,BOX ELDER,0,0,0.0,1443,0,1536,-93,1788,0,0,1536,0,-125,28,4,0,0,0,345,0
39,30039,BOX ELDER,115,276,2.4,175,21,0,154,193,21,0,0,0,0,0,4,150,0,0,12,6
40,30040,BOX ELDER,489,756,1.5460122699386503,347,49,19,279,444,47,2,0,19,76,105,32,66,0,0,55,42
41,30041,BOX ELDER,208,365,1.7548076923076923,437,268,0,169,473,268,0,0,0,15,0,28,126,0,0,22,14
42,30042,BOX ELDER,126,220,1.746031746031746,93,0,0,93,112,0,0,0,0,4,0,0,89,0,0,11,8
43,30043,BOX ELDER,297,501,1.6868686868686869,102,0,2,100,152,0,0,0,2,0,52,48,0,0,0,28,22
44,30044,BOX ELDER,155,341,2.2,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,17,14
45,30045,BOX ELDER,174,394,2.264367816091954,51,0,0,51,65,0,0,0,0,47,0,4,0,0,0,8,6
46,30046,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,30047,BOX ELDER,5,9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,30048,BOX ELDER,16,39,2.4375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49,30049,BOX ELDER,0,0,0.0,130,122,0,8,135,94,28,0,0,0,4,0,4,0,0,5,0
50,30050,BOX ELDER,6,15,2.5,324,1,51,272,970,1,0,14,37,42,169,56,5,0,0,646,0
51,30051,BOX ELDER,11,20,1.8181818181818181,95,0,48,47,112,0,0,13,35,33,0,14,0,0,0,17,0
52,30052,BOX ELDER,98,165,1.683673469387755,2130,0,251,1879,2185,0,0,251,0,0,0,28,1851,0,0,49,6
53,30053,BOX ELDER,428,694,1.6214953271028036,1627,398,65,1164,1713,360,38,7,58,82,444,74,564,0,0,59,27
54,30054,BOX ELDER,234,535,2.286324786324786,784,58,22,704,841,15,43,21,1,119,288,89,208,0,0,37,20
55,30055,BOX ELDER,240,512,2.1333333333333333,284,0,1,283,331,0,0,1,0,4,261,0,18,0,0,28,19
56,30056,BOX ELDER,74,168,2.27027027027027,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,5
57,30057,BOX ELDER,99,225,2.272727272727273,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,11,8
58,30058,BOX ELDER,0,0,0.0,96,0,96,0,124,0,0,96,0,0,0,0,0,0,0,28,0
59,30059,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,30060,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,30061,BOX ELDER,495,1286,2.597979797979798,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,29,25
62,30062,BOX ELDER,316,788,2.4936708860759493,18,2,0,16,68,2,0,0,0,0,0,0,16,0,0,28,22
63,30063,BOX ELDER,38,76,2.0,267,0,0,267,276,0,0,0,0,0,267,0,0,0,0,7,2
64,30064,BOX ELDER,390,1012,2.594871794871795,158,73,0,85,215,0,73,0,0,0,0,58,27,0,0,32,25
65,30065,BOX ELDER,453,871,1.9227373068432672,90,53,0,37,162,53,0,0,0,0,7,1,29,0,0,39,33
66,30066,BOX ELDER,265,428,1.6150943396226416,143,87,0,56,188,66,21,0,0,0,0,9,47,0,0,25,20
67,30067,BOX ELDER,186,386,2.075268817204301,159,107,0,52,200,107,0,0,0,4,0,1,47,0,0,22,19
68,30068,BOX ELDER,328,764,2.3292682926829267,51,0,1,50,98,0,0,0,1,0,0,28,22,0,0,25,22
69,30069,BOX ELDER,55,130,2.3636363636363638,27,0,0,27,33,0,0,0,0,0,0,0,27,0,0,4,2
70,30070,BOX ELDER,199,322,1.6180904522613064,29,0,0,29,53,0,0,0,0,10,0,1,18,0,0,13,11
71,30071,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,30072,BOX ELDER,140,316,2.257142857142857,104,2,3,99,128,2,0,0,3,0,0,6,93,0,0,13,11
73,30073,BOX ELDER,6,16,2.6666666666666665,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
74,30074,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30075,BOX ELDER,254,660,2.5984251968503935,204,19,0,185,240,6,13,0,0,0,55,112,18,0,0,22,14
76,30076,BOX ELDER,167,433,2.592814371257485,9,0,0,9,28,0,0,0,0,0,0,7,2,0,0,11,8
77,30077,BOX ELDER,110,288,2.618181818181818,944,0,44,900,994,0,0,44,0,1,208,680,11,0,0,34,16
78,30078,BOX ELDER,738,1412,1.9132791327913279,215,118,2,95,332,84,34,0,2,1,0,12,82,0,0,64,53
79,30079,BOX ELDER,79,158,2.0,416,181,0,235,440,77,104,0,0,19,77,113,26,0,0,16,8
80,30080,BOX ELDER,271,526,1.9409594095940959,327,118,0,209,371,37,81,0,0,29,158,0,22,0,0,25,19
81,30081,BOX ELDER,46,72,1.565217391304348,203,0,0,203,225,0,0,0,0,0,77,0,126,0,0,14,8
82,30082,BOX ELDER,652,1055,1.6180981595092025,470,132,12,326,580,65,67,5,7,61,20,84,161,0,0,63,47
83,30083,BOX ELDER,0,0,0.0,218,204,0,14,222,97,107,0,0,0,0,0,14,0,0,4,0
84,30084,BOX ELDER,0,0,0.0,283,152,3,128,287,111,41,0,3,8,87,15,18,0,0,4,0
85,30085,BOX ELDER,80,200,2.5,169,4,19,146,182,4,0,0,19,6,0,87,53,0,0,8,5
86,30086,BOX ELDER,2,4,2.0,80,80,0,0,80,55,25,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,6,15,2.5,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,131,322,2.4580152671755724,328,272,9,47,345,4,268,0,9,0,0,0,47,0,0,12,5
90,30090,BOX ELDER,103,255,2.4757281553398056,1059,739,23,297,1087,651,88,23,0,216,70,0,11,0,0,22,6
91,30091,BOX ELDER,393,972,2.4732824427480917,191,0,3,188,246,0,0,0,3,157,0,2,29,0,0,30,25
92,30092,BOX ELDER,409,1013,2.4767726161369192,90,0,12,78,137,0,0,10,2,15,0,24,39,0,0,25,22
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,41,107,2.6097560975609757,10,0,9,1,16,0,0,0,9,1,0,0,0,0,0,4,2
95,30095,BOX ELDER,481,1260,2.6195426195426195,146,50,3,93,210,0,50,0,3,6,14,33,40,0,0,36,28
96,30096,BOX ELDER,478,1181,2.4707112970711296,57,37,0,20,130,20,17,0,0,0,0,12,8,0,0,39,34
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,39,86,2.2051282051282053,2,0,0,2,7,0,0,0,0,0,0,2,0,0,0,3,2
101,30101,BOX ELDER,874,1912,2.1876430205949657,135,15,9,111,260,2,13,0,9,6,23,29,53,0,14,59,52
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,434,949,2.186635944700461,13,0,9,4,63,0,0,0,9,0,0,2,2,0,0,28,22
104,30104,BOX ELDER,131,284,2.16793893129771,160,0,2,158,180,0,0,2,0,0,158,0,0,0,0,12,8
105,30105,BOX ELDER,54,111,2.0555555555555554,11,6,0,5,20,0,6,0,0,0,0,0,5,0,0,4,5
106,30106,BOX ELDER,14,31,2.2142857142857144,13,13,0,0,536,13,0,0,0,0,0,0,0,519,0,3,1
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,360,908,2.522222222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,18,0,0,18,18,0,0,0,0,0,18,0,0,0,0,0,0
110,30110,BOX ELDER,5,8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,121,0,59,62,121,0,0,59,0,62,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,49,102,2.0816326530612246,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,1
114,30114,BOX ELDER,65,137,2.1076923076923078,2,0,2,0,11,0,0,0,2,0,0,0,0,0,0,4,5
115,30115,BOX ELDER,0,0,0.0,196,75,59,62,197,75,0,59,0,62,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,51,0,51,0,51,0,0,51,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,39,82,2.1025641025641026,30,30,0,0,67,29,1,0,0,0,0,0,0,0,0,36,1
118,30118,BOX ELDER,8,17,2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,151,450,2.980132450331126,48,0,0,48,49,0,0,0,0,0,48,0,0,0,0,1,0
120,30120,BOX ELDER,46,92,2.0,4,2,0,2,34,2,0,0,0,0,0,0,2,0,0,29,1
121,30121,BOX ELDER,93,192,2.064516129032258,4,0,2,2,25,0,0,0,2,0,0,0,2,0,11,5,5
122,30122,BOX ELDER,28,62,2.2142857142857144,2,0,2,0,6,0,0,2,0,0,0,0,0,0,0,3,1
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,292,741,2.537671232876712,2,0,0,2,21,0,0,0,0,0,0,0,2,0,0,11,8
125,30125,BOX ELDER,125,256,2.048,94,0,0,94,113,0,0,0,0,19,75,0,0,0,0,11,8
126,30126,BOX ELDER,361,775,2.146814404432133,11,0,10,1,57,0,0,8,2,0,0,1,0,0,0,24,22
127,30127,BOX ELDER,192,536,2.7916666666666665,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,13,12
128,30128,BOX ELDER,166,342,2.0602409638554215,11,0,9,2,25,0,0,0,9,0,0,0,2,0,0,8,6
129,30129,BOX ELDER,136,282,2.073529411764706,3,0,0,3,5,0,0,0,0,3,0,0,0,0,0,1,1
130,30130,BOX ELDER,93,200,2.150537634408602,1,0,1,0,18,0,0,1,0,0,0,0,0,0,0,9,8
131,30131,BOX ELDER,226,483,2.1371681415929205,3,0,2,1,19,0,0,2,0,0,0,0,1,0,0,8,8
132,30132,BOX ELDER,66,142,2.1515151515151514,6,1,5,0,156,1,0,5,0,0,0,0,0,141,0,4,5
133,30133,BOX ELDER,499,1169,2.3426853707414828,9,0,0,9,50,0,0,0,0,4,0,0,5,0,0,22,19
134,30134,BOX ELDER,5,8,1.6,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,13,25,1.9230769230769231,6,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,459,1110,2.418300653594771,52,12,9,31,93,12,0,0,9,14,0,0,17,0,0,22,19
137,30137,BOX ELDER,8,16,2.0,50,0,50,0,51,0,0,0,50,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,456,1079,2.366228070175439,84,0,16,68,135,0,0,16,0,42,0,4,22,0,0,32,19
139,30139,BOX ELDER,233,627,2.6909871244635193,18,0,0,18,75,0,0,0,0,0,18,0,0,0,47,5,5
140,30140,BOX ELDER,6,12,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,114,235,2.06140350877193,129,51,78,0,216,51,0,18,60,0,0,0,0,0,0,79,8
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,28,55,1.9642857142857142,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,906,2543,2.806843267108168,197,66,4,127,289,37,29,1,3,14,65,13,35,0,0,50,42
151,30151,BOX ELDER,66,186,2.8181818181818183,30,0,30,0,35,0,0,30,0,0,0,0,0,0,0,4,1
152,30152,BOX ELDER,6,13,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
