;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
77,30077,BOX ELDER,93,257,2.763440860215054,908,0,42,866,951,0,0,42,0,1,197,658,10,0,0,30,13
78,30078,BOX ELDER,619,1259,2.0339256865912763,210,117,2,91,312,81,36,0,2,1,0,11,79,0,0,56,46
79,30079,BOX ELDER,66,141,2.1363636363636362,407,183,0,224,428,75,108,0,0,18,72,109,25,0,0,14,7
80,30080,BOX ELDER,227,469,2.066079295154185,317,120,0,197,355,36,84,0,0,27,149,0,21,0,0,22,16
81,30081,BOX ELDER,38,65,1.7105263157894737,194,0,0,194,214,0,0,0,0,0,72,0,122,0,0,13,7
82,30082,BOX ELDER,546,941,1.7234432234432235,458,132,12,314,553,63,69,5,7,59,19,81,155,0,0,55,40
83,30083,BOX ELDER,0,0,0.0,219,205,0,14,222,94,111,0,0,0,0,0,14,0,0,3,0
84,30084,BOX ELDER,0,0,0.0,277,151,4,122,280,108,43,0,4,7,83,15,17,0,0,3,0
85,30085,BOX ELDER,67,178,2.656716417910448,164,3,20,141,175,3,0,0,20,6,0,84,51,0,0,7,4
86,30086,BOX ELDER,1,4,4.0,79,79,0,0,79,53,26,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,5,13,2.6,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,110,287,2.609090909090909,336,281,10,45,350,3,278,0,10,0,0,0,45,0,0,10,4
90,30090,BOX ELDER,86,227,2.63953488372093,1027,722,22,283,1052,631,91,22,0,207,66,0,10,0,0,20,5
91,30091,BOX ELDER,329,867,2.635258358662614,185,0,4,181,233,0,0,0,4,151,0,2,28,0,0,26,22
92,30092,BOX ELDER,342,904,2.6432748538011697,85,0,11,74,126,0,0,9,2,14,0,23,37,0,0,22,19
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,34,96,2.823529411764706,10,0,9,1,14,0,0,0,9,1,0,0,0,0,0,3,1
95,30095,BOX ELDER,403,1124,2.7890818858560795,145,52,3,90,200,0,52,0,3,6,14,32,38,0,0,31,24
96,30096,BOX ELDER,401,1053,2.625935162094763,56,37,0,19,120,19,18,0,0,0,0,11,8,0,0,34,30
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,33,76,2.303030303030303,2,0,0,2,5,0,0,0,0,0,0,2,0,0,0,2,1
101,30101,BOX ELDER,733,1705,2.3260572987721693,134,16,10,108,245,2,14,0,10,6,22,29,51,0,15,52,44
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,364,846,2.3241758241758244,13,0,9,4,56,0,0,0,9,0,0,2,2,0,0,24,19
104,30104,BOX ELDER,110,253,2.3,151,0,2,149,168,0,0,2,0,0,149,0,0,0,0,10,7
105,30105,BOX ELDER,45,99,2.2,11,6,0,5,18,0,6,0,0,0,0,0,5,0,0,3,4
106,30106,BOX ELDER,12,27,2.25,13,13,0,0,546,13,0,0,0,0,0,0,0,530,0,2,1
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,301,809,2.6877076411960132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,17,0,0,17,17,0,0,0,0,0,17,0,0,0,0,0,0
110,30110,BOX ELDER,4,7,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,117,0,57,60,117,0,0,57,0,60,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,41,91,2.2195121951219514,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,1
114,30114,BOX ELDER,54,122,2.259259259259259,2,0,2,0,9,0,0,0,2,0,0,0,0,0,0,3,4
115,30115,BOX ELDER,0,0,0.0,189,72,57,60,190,72,0,57,0,60,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,49,0,49,0,49,0,0,49,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,33,73,2.212121212121212,29,29,0,0,61,28,1,0,0,0,0,0,0,0,0,31,1
118,30118,BOX ELDER,7,16,2.2857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,127,402,3.1653543307086616,45,0,0,45,46,0,0,0,0,0,45,0,0,0,0,1,0
120,30120,BOX ELDER,38,82,2.1578947368421053,4,2,0,2,30,2,0,0,0,0,0,0,2,0,0,25,1
121,30121,BOX ELDER,78,171,2.1923076923076925,4,0,2,2,24,0,0,0,2,0,0,0,2,0,11,5,4
122,30122,BOX ELDER,24,55,2.2916666666666665,2,0,2,0,5,0,0,2,0,0,0,0,0,0,0,2,1
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,245,661,2.6979591836734693,2,0,0,2,18,0,0,0,0,0,0,0,2,0,0,9,7
125,30125,BOX ELDER,104,228,2.1923076923076925,89,0,0,89,105,0,0,0,0,18,71,0,0,0,0,9,7
126,30126,BOX ELDER,303,691,2.2805280528052805,11,0,10,1,51,0,0,8,2,0,0,1,0,0,0,21,19
127,30127,BOX ELDER,161,478,2.968944099378882,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,11,11
128,30128,BOX ELDER,139,305,2.194244604316547,12,0,10,2,24,0,0,0,10,0,0,0,2,0,0,7,5
129,30129,BOX ELDER,114,251,2.2017543859649122,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1
130,30130,BOX ELDER,78,178,2.282051282051282,1,0,1,0,16,0,0,1,0,0,0,0,0,0,0,8,7
131,30131,BOX ELDER,189,430,2.2751322751322753,3,0,2,1,17,0,0,2,0,0,0,0,1,0,0,7,7
132,30132,BOX ELDER,56,127,2.267857142857143,6,1,5,0,157,1,0,5,0,0,0,0,0,144,0,3,4
133,30133,BOX ELDER,418,1042,2.492822966507177,9,0,0,9,45,0,0,0,0,4,0,0,5,0,0,20,16
134,30134,BOX ELDER,4,7,1.75,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,11,23,2.090909090909091,6,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,385,990,2.5714285714285716,50,11,10,29,86,11,0,0,10,13,0,0,16,0,0,20,16
137,30137,BOX ELDER,7,14,2.0,52,0,52,0,53,0,0,0,52,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,382,962,2.518324607329843,80,0,15,65,124,0,0,15,0,41,0,3,21,0,0,28,16
139,30139,BOX ELDER,196,559,2.8520408163265305,17,0,0,17,75,0,0,0,0,0,17,0,0,0,49,5,4
140,30140,BOX ELDER,5,11,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,95,209,2.2,129,49,80,0,205,49,0,17,63,0,0,0,0,0,0,69,7
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,24,49,2.0416666666666665,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,759,2268,2.9881422924901186,193,67,5,121,273,36,31,1,4,13,61,13,34,0,0,44,36
151,30151,BOX ELDER,56,166,2.9642857142857144,28,0,28,0,32,0,0,28,0,0,0,0,0,0,0,3,1
152,30152,BOX ELDER,5,12,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
