;TAZID,;CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,CO_NAME
23,30023,3,10,3.333333333333333,45,0,45,0,46,0,0,21,24,0,0,0,0,0,0,1,0,BOX ELDER
24,30024,131,433,3.3053435114503817,2,0,0,2,14,0,0,0,0,0,0,1,1,0,0,7,5,BOX ELDER
25,30025,298,985,3.3053691275167787,125,5,2,118,166,5,0,0,2,1,99,14,4,0,0,23,18,BOX ELDER
26,30026,201,564,2.8059701492537314,170,19,29,122,197,18,1,12,17,0,44,60,18,0,0,16,11,BOX ELDER
27,30027,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
28,30028,1,3,3.0,72,0,72,0,76,0,0,72,0,0,0,0,0,0,0,4,0,BOX ELDER
29,30029,229,725,3.165938864628821,2,0,2,0,22,0,0,0,2,0,0,0,0,0,0,11,9,BOX ELDER
30,30030,286,660,2.3076923076923075,91,13,7,71,134,13,0,0,7,39,0,23,9,0,0,24,19,BOX ELDER
31,30031,217,523,2.410138248847926,224,79,73,72,252,5,74,73,0,37,0,0,35,0,0,16,12,BOX ELDER
32,30032,111,311,2.8018018018018016,2,0,2,0,17,0,0,0,2,0,0,0,0,0,0,8,7,BOX ELDER
33,30033,161,388,2.409937888198758,13,0,12,1,31,0,0,0,12,1,0,0,0,0,0,10,8,BOX ELDER
34,30034,198,555,2.803030303030303,20,2,13,5,44,2,0,13,0,5,0,0,0,0,0,13,11,BOX ELDER
35,30035,277,717,2.588447653429603,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,20,16,BOX ELDER
36,30036,77,194,2.51948051948052,8,0,8,0,19,0,0,2,6,0,0,0,0,0,0,6,5,BOX ELDER
37,30037,0,0,0.0,118,0,107,11,118,0,0,0,107,0,0,0,11,0,0,0,0,BOX ELDER
38,30038,0,0,0.0,1334,0,1311,23,1517,0,0,1311,0,0,20,3,0,0,0,183,0,BOX ELDER
39,30039,59,187,3.169491525423729,136,16,0,120,145,16,0,0,0,0,0,2,118,0,0,6,3,BOX ELDER
40,30040,288,665,2.3090277777777777,261,38,18,205,311,36,2,0,18,56,76,21,52,0,0,29,21,BOX ELDER
41,30041,107,247,2.308411214953271,333,204,0,129,352,204,0,0,0,11,0,19,99,0,0,12,7,BOX ELDER
42,30042,64,149,2.328125,73,0,0,73,83,0,0,0,0,3,0,0,70,0,0,6,4,BOX ELDER
43,30043,190,493,2.594736842105263,71,0,2,69,97,0,0,0,2,0,37,32,0,0,0,15,11,BOX ELDER
44,30044,98,296,3.020408163265306,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,7,BOX ELDER
45,30045,89,267,3.0,37,0,0,37,44,0,0,0,0,35,0,2,0,0,0,4,3,BOX ELDER
46,30046,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
47,30047,2,6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
48,30048,8,26,3.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,BOX ELDER
49,30049,0,0,0.0,108,102,0,6,111,72,30,0,0,0,3,0,3,0,0,3,0,BOX ELDER
50,30050,3,10,3.333333333333333,243,1,47,195,587,1,0,11,36,32,122,37,4,0,0,344,0,BOX ELDER
51,30051,5,14,2.8,77,0,44,33,86,0,0,10,34,24,0,9,0,0,0,9,0,BOX ELDER
52,30052,50,112,2.24,1675,0,199,1476,1704,0,0,199,0,0,0,19,1457,0,0,26,3,BOX ELDER
53,30053,238,536,2.2521008403361344,1253,316,62,875,1298,275,41,6,56,61,321,49,444,0,0,32,13,BOX ELDER
54,30054,138,428,3.101449275362319,593,57,18,518,623,12,45,17,1,87,208,59,164,0,0,20,10,BOX ELDER
55,30055,162,500,3.08641975308642,207,0,1,206,231,0,0,1,0,3,188,0,15,0,0,15,9,BOX ELDER
56,30056,38,114,3.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,BOX ELDER
57,30057,51,153,3.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,4,BOX ELDER
58,30058,0,0,0.0,76,0,76,0,91,0,0,76,0,0,0,0,0,0,0,15,0,BOX ELDER
59,30059,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
60,30060,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
61,30061,253,872,3.4466403162055337,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,15,12,BOX ELDER
62,30062,200,687,3.435,15,2,0,13,41,2,0,0,0,0,0,0,13,0,0,15,11,BOX ELDER
63,30063,19,52,2.736842105263158,192,0,0,192,197,0,0,0,0,0,192,0,0,0,0,4,1,BOX ELDER
64,30064,219,752,3.4337899543379,136,78,0,58,164,0,78,0,0,0,0,38,20,0,0,16,12,BOX ELDER
65,30065,270,743,2.751851851851852,69,41,0,28,106,41,0,0,0,0,5,1,22,0,0,21,16,BOX ELDER
66,30066,135,290,2.1481481481481484,115,72,0,43,138,50,22,0,0,0,0,6,37,0,0,13,10,BOX ELDER
67,30067,134,414,3.08955223880597,122,81,0,41,143,81,0,0,0,3,0,1,37,0,0,12,9,BOX ELDER
68,30068,168,518,3.083333333333333,37,0,1,36,61,0,0,0,1,0,0,19,17,0,0,13,11,BOX ELDER
69,30069,29,88,3.034482758620689,20,0,0,20,23,0,0,0,0,0,0,0,20,0,0,2,1,BOX ELDER
70,30070,101,218,2.1584158415841586,24,0,0,24,36,0,0,0,0,8,0,1,15,0,0,7,5,BOX ELDER
71,30071,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
72,30072,91,280,3.076923076923077,82,2,4,76,94,2,0,0,4,0,0,3,73,0,0,7,5,BOX ELDER
73,30073,3,11,3.6666666666666665,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,BOX ELDER
74,30074,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
75,30075,130,447,3.4384615384615387,148,19,0,129,167,5,14,0,0,0,40,74,15,0,0,12,7,BOX ELDER
76,30076,86,294,3.4186046511627906,6,0,0,6,16,0,0,0,0,0,0,4,2,0,0,6,4,BOX ELDER
77,30077,76,261,3.4342105263157894,646,0,35,611,672,0,0,35,0,1,151,450,9,0,0,18,8,BOX ELDER
78,30078,416,1110,2.668269230769231,176,101,2,73,235,64,37,0,2,1,0,8,64,0,0,34,25,BOX ELDER
79,30079,40,107,2.675,333,170,0,163,346,59,111,0,0,13,55,75,20,0,0,9,4,BOX ELDER
80,30080,158,422,2.670886075949367,265,114,0,151,287,28,86,0,0,21,114,0,16,0,0,13,9,BOX ELDER
81,30081,23,49,2.130434782608696,154,0,0,154,166,0,0,0,0,0,55,0,99,0,0,8,4,BOX ELDER
82,30082,333,715,2.1471471471471477,372,120,11,241,429,49,71,4,7,45,14,55,127,0,0,34,23,BOX ELDER
83,30083,0,0,0.0,200,188,0,12,202,73,115,0,0,0,0,0,12,0,0,2,0,BOX ELDER
84,30084,0,0,0.0,227,130,3,94,229,85,45,0,3,6,63,10,15,0,0,2,0,BOX ELDER
85,30085,41,135,3.292682926829268,125,3,18,104,131,3,0,0,18,5,0,57,42,0,0,4,2,BOX ELDER
86,30086,1,3,3.0,69,69,0,0,69,42,27,0,0,0,0,0,0,0,0,0,0,BOX ELDER
87,30087,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
88,30088,3,10,3.333333333333333,0,0,0,0,29,0,0,0,0,0,0,0,0,29,0,0,0,BOX ELDER
89,30089,67,218,3.253731343283582,335,289,9,37,343,3,286,0,9,0,0,0,37,0,0,6,2,BOX ELDER
90,30090,53,173,3.2641509433962264,829,592,18,219,844,498,94,18,0,160,50,0,9,0,0,12,3,BOX ELDER
91,30091,201,659,3.2786069651741294,143,0,3,140,171,0,0,0,3,116,0,2,22,0,0,16,12,BOX ELDER
92,30092,209,687,3.287081339712919,64,0,9,55,88,0,0,7,2,10,0,15,30,0,0,13,11,BOX ELDER
93,30093,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
94,30094,21,73,3.4761904761904763,9,0,8,1,12,0,0,0,8,1,0,0,0,0,0,2,1,BOX ELDER
95,30095,246,854,3.4715447154471546,124,53,3,68,157,0,53,0,3,5,11,21,31,0,0,19,14,BOX ELDER
96,30096,244,801,3.2827868852459017,48,33,0,15,86,15,18,0,0,0,0,8,7,0,0,21,17,BOX ELDER
97,30097,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
98,30098,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
99,30099,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
100,30100,20,58,2.9,2,0,0,2,4,0,0,0,0,0,0,2,0,0,0,1,1,BOX ELDER
101,30101,447,1296,2.8993288590604025,109,17,9,83,176,2,15,0,9,5,16,20,42,0,10,32,25,BOX ELDER
102,30102,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
103,30103,222,643,2.8963963963963963,12,0,8,4,38,0,0,0,8,0,0,2,2,0,0,15,11,BOX ELDER
104,30104,67,193,2.880597014925373,116,0,2,114,126,0,0,2,0,0,114,0,0,0,0,6,4,BOX ELDER
105,30105,27,75,2.7777777777777777,10,6,0,4,14,0,6,0,0,0,0,0,4,0,0,2,2,BOX ELDER
106,30106,7,21,3.0,10,10,0,0,548,10,0,0,0,0,0,0,0,536,0,1,1,BOX ELDER
107,30107,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
108,30108,10,26,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,BOX ELDER
109,30109,0,0,0.0,13,0,0,13,13,0,0,0,0,0,13,0,0,0,0,0,0,BOX ELDER
110,30110,2,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
111,30111,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
112,30112,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
113,30113,25,69,2.76,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,1,BOX ELDER
114,30114,33,93,2.8181818181818183,2,0,2,0,6,0,0,0,2,0,0,0,0,0,0,2,2,BOX ELDER
115,30115,0,0,0.0,57,57,0,0,58,57,0,0,0,0,0,0,0,0,0,1,0,BOX ELDER
116,30116,0,0,0.0,40,0,40,0,40,0,0,40,0,0,0,0,0,0,0,0,0,BOX ELDER
117,30117,20,55,2.75,22,22,0,0,42,21,1,0,0,0,0,0,0,0,0,19,1,BOX ELDER
118,30118,4,12,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
119,30119,0,0,0.0,35,0,0,35,36,0,0,0,0,0,35,0,0,0,0,1,0,BOX ELDER
120,30120,23,63,2.739130434782609,4,2,0,2,20,2,0,0,0,0,0,0,2,0,0,15,1,BOX ELDER
121,30121,48,130,2.708333333333333,4,0,2,2,17,0,0,0,2,0,0,0,2,0,8,3,2,BOX ELDER
122,30122,15,42,2.8,2,0,2,0,4,0,0,2,0,0,0,0,0,0,0,1,1,BOX ELDER
123,30123,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
124,30124,72,197,2.736111111111111,2,0,0,2,12,0,0,0,0,0,0,0,2,0,0,6,4,BOX ELDER
125,30125,63,174,2.761904761904762,67,0,0,67,76,0,0,0,0,13,54,0,0,0,0,5,4,BOX ELDER
126,30126,185,525,2.8378378378378377,9,0,8,1,33,0,0,6,2,0,0,1,0,0,0,13,11,BOX ELDER
127,30127,21,58,2.761904761904762,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,6,BOX ELDER
128,30128,84,232,2.761904761904762,11,0,9,2,18,0,0,0,9,0,0,0,2,0,0,4,3,BOX ELDER
129,30129,70,191,2.7285714285714286,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1,BOX ELDER
130,30130,48,135,2.8125,1,0,1,0,10,0,0,1,0,0,0,0,0,0,0,5,4,BOX ELDER
131,30131,115,327,2.843478260869565,3,0,2,1,11,0,0,2,0,0,0,0,1,0,0,4,4,BOX ELDER
132,30132,34,96,2.823529411764706,5,1,4,0,155,1,0,4,0,0,0,0,0,146,0,2,2,BOX ELDER
133,30133,177,487,2.751412429378531,7,0,0,7,28,0,0,0,0,3,0,0,4,0,0,12,9,BOX ELDER
134,30134,2,5,2.5,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0,BOX ELDER
135,30135,6,17,2.833333333333333,6,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,BOX ELDER
136,30136,157,447,2.8471337579617835,42,9,9,24,63,9,0,0,9,10,0,0,14,0,0,12,9,BOX ELDER
137,30137,4,11,2.75,48,0,48,0,49,0,0,0,48,0,0,0,0,0,0,1,0,BOX ELDER
138,30138,155,426,2.7483870967741937,62,0,12,50,88,0,0,12,0,32,0,2,16,0,0,17,9,BOX ELDER
139,30139,42,120,2.857142857142857,13,0,0,13,52,0,0,0,0,0,13,0,0,0,34,3,2,BOX ELDER
140,30140,3,8,2.6666666666666665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,BOX ELDER
141,30141,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
142,30142,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
143,30143,58,159,2.7413793103448274,111,39,72,0,157,39,0,14,58,0,0,0,0,0,0,42,4,BOX ELDER
144,30144,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
145,30145,15,37,2.466666666666667,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,BOX ELDER
146,30146,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
147,30147,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
148,30148,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
149,30149,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
150,30150,463,1724,3.7235421166306697,155,59,4,92,203,28,31,1,3,10,46,9,27,0,0,27,21,BOX ELDER
151,30151,34,126,3.7058823529411766,24,0,24,0,27,0,0,24,0,0,0,0,0,0,0,2,1,BOX ELDER
152,30152,3,9,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
153,30153,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
