;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
58,30058,BOX ELDER,0,0,0.0,95,0,95,0,122,0,0,95,0,0,0,0,0,0,0,27,0
59,30059,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,30060,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,30061,BOX ELDER,477,1256,2.6331236897274635,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,28,24
62,30062,BOX ELDER,304,770,2.5328947368421053,18,2,0,16,66,2,0,0,0,0,0,0,16,0,0,27,21
63,30063,BOX ELDER,36,75,2.0833333333333335,264,0,0,264,271,0,0,0,0,0,264,0,0,0,0,6,1
64,30064,BOX ELDER,375,988,2.6346666666666665,156,73,0,83,211,0,73,0,0,0,0,57,26,0,0,31,24
65,30065,BOX ELDER,436,851,1.951834862385321,90,53,0,37,161,53,0,0,0,0,7,1,29,0,0,39,32
66,30066,BOX ELDER,255,418,1.6392156862745098,143,87,0,56,188,66,21,0,0,0,0,9,47,0,0,25,20
67,30067,BOX ELDER,179,377,2.106145251396648,158,106,0,52,198,106,0,0,0,4,0,1,47,0,0,22,18
68,30068,BOX ELDER,316,746,2.3607594936708862,50,0,1,49,96,0,0,0,1,0,0,28,21,0,0,25,21
69,30069,BOX ELDER,53,127,2.3962264150943398,26,0,0,26,31,0,0,0,0,0,0,0,26,0,0,4,1
70,30070,BOX ELDER,191,314,1.643979057591623,29,0,0,29,53,0,0,0,0,10,0,1,18,0,0,13,11
71,30071,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,30072,BOX ELDER,135,309,2.2888888888888888,103,2,3,98,127,2,0,0,3,0,0,6,92,0,0,13,11
73,30073,BOX ELDER,6,16,2.6666666666666665,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
74,30074,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30075,BOX ELDER,244,644,2.639344262295082,203,19,0,184,239,6,13,0,0,0,55,111,18,0,0,22,14
76,30076,BOX ELDER,161,423,2.627329192546584,9,0,0,9,27,0,0,0,0,0,0,7,2,0,0,10,8
77,30077,BOX ELDER,106,281,2.650943396226415,936,0,43,893,985,0,0,43,0,1,206,675,11,0,0,34,15
78,30078,BOX ELDER,710,1379,1.9422535211267606,215,119,2,94,330,84,35,0,2,1,0,12,81,0,0,63,52
79,30079,BOX ELDER,76,154,2.026315789473684,415,182,0,233,439,77,105,0,0,19,76,112,26,0,0,16,8
80,30080,BOX ELDER,261,513,1.9655172413793103,324,119,0,205,367,37,82,0,0,28,156,0,21,0,0,25,18
81,30081,BOX ELDER,44,71,1.6136363636363635,201,0,0,201,223,0,0,0,0,0,76,0,125,0,0,14,8
82,30082,BOX ELDER,627,1030,1.6427432216905902,468,132,12,324,575,65,67,5,7,61,20,83,160,0,0,62,45
83,30083,BOX ELDER,0,0,0.0,219,205,0,14,223,97,108,0,0,0,0,0,14,0,0,4,0
84,30084,BOX ELDER,0,0,0.0,282,153,3,126,286,111,42,0,3,7,86,15,18,0,0,4,0
85,30085,BOX ELDER,77,195,2.5324675324675323,167,4,19,144,180,4,0,0,19,6,0,86,52,0,0,8,5
86,30086,BOX ELDER,1,4,4.0,79,79,0,0,79,54,25,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,6,14,2.3333333333333335,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,126,314,2.492063492063492,330,274,10,46,347,4,270,0,10,0,0,0,46,0,0,12,5
90,30090,BOX ELDER,99,249,2.515151515151515,1053,737,22,294,1081,648,89,22,0,214,69,0,11,0,0,22,6
91,30091,BOX ELDER,378,949,2.5105820105820107,190,0,3,187,244,0,0,0,3,156,0,2,29,0,0,30,24
92,30092,BOX ELDER,393,990,2.519083969465649,87,0,11,76,133,0,0,9,2,15,0,23,38,0,0,25,21
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,39,105,2.6923076923076925,10,0,9,1,15,0,0,0,9,1,0,0,0,0,0,4,1
95,30095,BOX ELDER,463,1231,2.6587473002159827,145,50,3,92,207,0,50,0,3,6,14,33,39,0,0,35,27
96,30096,BOX ELDER,460,1153,2.506521739130435,57,37,0,20,129,20,17,0,0,0,0,12,8,0,0,39,33
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,38,84,2.210526315789474,2,0,0,2,6,0,0,0,0,0,0,2,0,0,0,3,1
101,30101,BOX ELDER,841,1867,2.219976218787158,135,15,10,110,258,2,13,0,10,6,23,29,52,0,15,58,50
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,417,927,2.223021582733813,13,0,9,4,61,0,0,0,9,0,0,2,2,0,0,27,21
104,30104,BOX ELDER,126,278,2.2063492063492065,158,0,2,156,178,0,0,2,0,0,156,0,0,0,0,12,8
105,30105,BOX ELDER,52,109,2.0961538461538463,11,6,0,5,20,0,6,0,0,0,0,0,5,0,0,4,5
106,30106,BOX ELDER,14,30,2.142857142857143,13,13,0,0,538,13,0,0,0,0,0,0,0,521,0,3,1
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,346,886,2.560693641618497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,18,0,0,18,18,0,0,0,0,0,18,0,0,0,0,0,0
110,30110,BOX ELDER,5,8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,121,0,59,62,121,0,0,59,0,62,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,47,99,2.106382978723404,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,1
114,30114,BOX ELDER,62,134,2.161290322580645,2,0,2,0,11,0,0,0,2,0,0,0,0,0,0,4,5
115,30115,BOX ELDER,0,0,0.0,195,74,59,62,196,74,0,59,0,62,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,51,0,51,0,51,0,0,51,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,38,80,2.1052631578947367,29,29,0,0,65,28,1,0,0,0,0,0,0,0,0,35,1
118,30118,BOX ELDER,8,17,2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,146,440,3.0136986301369864,47,0,0,47,48,0,0,0,0,0,47,0,0,0,0,1,0
120,30120,BOX ELDER,44,90,2.0454545454545454,4,2,0,2,33,2,0,0,0,0,0,0,2,0,0,28,1
121,30121,BOX ELDER,90,187,2.077777777777778,4,0,2,2,25,0,0,0,2,0,0,0,2,0,11,5,5
122,30122,BOX ELDER,27,60,2.2222222222222223,2,0,2,0,6,0,0,2,0,0,0,0,0,0,0,3,1
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,281,724,2.5765124555160144,2,0,0,2,20,0,0,0,0,0,0,0,2,0,0,10,8
125,30125,BOX ELDER,120,250,2.0833333333333335,94,0,0,94,112,0,0,0,0,19,75,0,0,0,0,10,8
126,30126,BOX ELDER,348,757,2.175287356321839,11,0,10,1,55,0,0,8,2,0,0,1,0,0,0,23,21
127,30127,BOX ELDER,185,524,2.8324324324324324,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,13,12
128,30128,BOX ELDER,159,334,2.10062893081761,11,0,9,2,25,0,0,0,9,0,0,0,2,0,0,8,6
129,30129,BOX ELDER,131,275,2.099236641221374,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1
130,30130,BOX ELDER,90,195,2.1666666666666665,1,0,1,0,18,0,0,1,0,0,0,0,0,0,0,9,8
131,30131,BOX ELDER,217,471,2.1705069124423964,3,0,2,1,19,0,0,2,0,0,0,0,1,0,0,8,8
132,30132,BOX ELDER,64,139,2.171875,6,1,5,0,157,1,0,5,0,0,0,0,0,142,0,4,5
133,30133,BOX ELDER,480,1142,2.379166666666667,9,0,0,9,49,0,0,0,0,4,0,0,5,0,0,22,18
134,30134,BOX ELDER,5,8,1.6,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,12,25,2.0833333333333335,6,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,442,1084,2.4524886877828056,52,12,9,31,92,12,0,0,9,14,0,0,17,0,0,22,18
137,30137,BOX ELDER,8,16,2.0,50,0,50,0,51,0,0,0,50,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,439,1054,2.4009111617312073,82,0,15,67,131,0,0,15,0,42,0,4,21,0,0,31,18
139,30139,BOX ELDER,225,613,2.7244444444444444,18,0,0,18,76,0,0,0,0,0,18,0,0,0,48,5,5
140,30140,BOX ELDER,6,12,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,109,229,2.1009174311926606,130,51,79,0,216,51,0,18,61,0,0,0,0,0,0,78,8
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,27,54,2.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,871,2484,2.851894374282434,197,67,4,126,287,37,30,1,3,14,64,13,35,0,0,49,41
151,30151,BOX ELDER,64,182,2.84375,29,0,29,0,34,0,0,29,0,0,0,0,0,0,0,4,1
152,30152,BOX ELDER,6,13,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
