;TAZID,;CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,CO_NAME
23,30023,3,10,3.333333333333333,44,0,44,0,45,0,0,20,24,0,0,0,0,0,0,1,0,BOX ELDER
24,30024,133,436,3.278195488721805,2,0,0,2,15,0,0,0,0,0,0,1,1,0,0,8,5,BOX ELDER
25,30025,303,991,3.2706270627062706,131,5,2,124,175,5,0,0,2,1,105,14,4,0,0,27,17,BOX ELDER
26,30026,204,568,2.784313725490196,175,20,28,127,205,19,1,11,17,0,47,63,17,0,0,19,11,BOX ELDER
27,30027,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
28,30028,1,3,3.0,67,0,67,0,71,0,0,67,0,0,0,0,0,0,0,4,0,BOX ELDER
29,30029,233,730,3.133047210300429,2,0,2,0,24,0,0,0,2,0,0,0,0,0,0,13,9,BOX ELDER
30,30030,291,664,2.281786941580756,93,13,7,73,139,13,0,0,7,41,0,24,8,0,0,28,18,BOX ELDER
31,30031,220,526,2.390909090909091,214,74,68,72,245,5,69,68,0,39,0,0,33,0,0,19,12,BOX ELDER
32,30032,113,313,2.769911504424779,2,0,2,0,18,0,0,0,2,0,0,0,0,0,0,9,7,BOX ELDER
33,30033,163,391,2.398773006134969,13,0,12,1,33,0,0,0,12,1,0,0,0,0,0,12,8,BOX ELDER
34,30034,201,559,2.781094527363184,19,2,12,5,46,2,0,12,0,5,0,0,0,0,0,16,11,BOX ELDER
35,30035,281,722,2.5693950177935942,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,23,15,BOX ELDER
36,30036,78,195,2.5,8,0,8,0,20,0,0,2,6,0,0,0,0,0,0,7,5,BOX ELDER
37,30037,0,0,0.0,119,0,109,10,119,0,0,0,109,0,0,0,10,0,0,0,0,BOX ELDER
38,30038,0,0,0.0,1247,0,1222,25,1461,0,0,1222,0,0,22,3,0,0,0,214,0,BOX ELDER
39,30039,60,188,3.1333333333333333,130,17,0,113,140,17,0,0,0,0,0,3,110,0,0,7,3,BOX ELDER
40,30040,293,669,2.2832764505119454,265,38,19,208,319,36,2,0,19,58,81,21,48,0,0,34,20,BOX ELDER
41,30041,108,249,2.305555555555556,331,207,0,124,352,207,0,0,0,11,0,20,93,0,0,14,7,BOX ELDER
42,30042,65,150,2.3076923076923075,69,0,0,69,79,0,0,0,0,3,0,0,66,0,0,6,4,BOX ELDER
43,30043,193,496,2.569948186528497,74,0,2,72,102,0,0,0,2,0,39,33,0,0,0,17,11,BOX ELDER
44,30044,100,298,2.98,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,11,7,BOX ELDER
45,30045,90,269,2.988888888888889,39,0,0,39,47,0,0,0,0,36,0,3,0,0,0,5,3,BOX ELDER
46,30046,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
47,30047,2,6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
48,30048,9,26,2.888888888888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,BOX ELDER
49,30049,0,0,0.0,107,101,0,6,111,73,28,0,0,0,3,0,3,0,0,4,0,BOX ELDER
50,30050,3,10,3.333333333333333,253,1,47,205,655,1,0,10,37,33,130,38,4,0,0,402,0,BOX ELDER
51,30051,5,14,2.8,79,0,44,35,90,0,0,9,35,25,0,10,0,0,0,11,0,BOX ELDER
52,30052,50,113,2.26,1568,0,186,1382,1602,0,0,186,0,0,0,20,1362,0,0,31,3,BOX ELDER
53,30053,241,540,2.240663900414938,1251,317,62,872,1300,279,38,5,57,64,341,51,416,0,0,37,12,BOX ELDER
54,30054,141,431,3.0567375886524824,598,54,16,528,631,12,42,15,1,92,221,62,153,0,0,23,10,BOX ELDER
55,30055,164,503,3.067073170731707,219,0,1,218,245,0,0,1,0,3,201,0,14,0,0,17,9,BOX ELDER
56,30056,39,115,2.948717948717949,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,2,BOX ELDER
57,30057,52,154,2.9615384615384617,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,4,BOX ELDER
58,30058,0,0,0.0,71,0,71,0,88,0,0,71,0,0,0,0,0,0,0,17,0,BOX ELDER
59,30059,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
60,30060,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
61,30061,258,878,3.4031007751937983,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,18,12,BOX ELDER
62,30062,203,691,3.403940886699508,14,2,0,12,42,2,0,0,0,0,0,0,12,0,0,17,11,BOX ELDER
63,30063,19,52,2.736842105263158,205,0,0,205,210,0,0,0,0,0,205,0,0,0,0,4,1,BOX ELDER
64,30064,222,757,3.40990990990991,130,72,0,58,160,0,72,0,0,0,0,39,19,0,0,19,11,BOX ELDER
65,30065,275,748,2.72,68,41,0,27,107,41,0,0,0,0,5,1,21,0,0,24,15,BOX ELDER
66,30066,137,292,2.1313868613138687,112,71,0,41,138,51,20,0,0,0,0,6,35,0,0,16,10,BOX ELDER
67,30067,136,417,3.0661764705882355,121,82,0,39,144,82,0,0,0,3,0,1,35,0,0,14,9,BOX ELDER
68,30068,171,521,3.046783625730994,36,0,1,35,63,0,0,0,1,0,0,20,15,0,0,16,11,BOX ELDER
69,30069,29,89,3.0689655172413794,19,0,0,19,23,0,0,0,0,0,0,0,19,0,0,3,1,BOX ELDER
70,30070,103,219,2.1262135922330097,23,0,0,23,36,0,0,0,0,8,0,1,14,0,0,8,5,BOX ELDER
71,30071,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
72,30072,92,282,3.065217391304348,78,2,4,72,91,2,0,0,4,0,0,4,68,0,0,8,5,BOX ELDER
73,30073,3,11,3.6666666666666665,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,BOX ELDER
74,30074,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
75,30075,132,450,3.409090909090909,151,18,0,133,172,5,13,0,0,0,42,77,14,0,0,14,7,BOX ELDER
76,30076,87,296,3.4022988505747125,6,0,0,6,16,0,0,0,0,0,0,4,2,0,0,6,4,BOX ELDER
77,30077,77,263,3.415584415584416,672,0,33,639,701,0,0,33,0,1,160,470,8,0,0,21,8,BOX ELDER
78,30078,423,1117,2.640661938534279,170,99,2,69,235,65,34,0,2,1,0,8,60,0,0,40,25,BOX ELDER
79,30079,41,108,2.6341463414634148,333,163,0,170,347,60,103,0,0,14,59,78,19,0,0,10,4,BOX ELDER
80,30080,161,425,2.639751552795031,266,108,0,158,291,28,80,0,0,22,121,0,15,0,0,16,9,BOX ELDER
81,30081,24,49,2.0416666666666665,152,0,0,152,165,0,0,0,0,0,59,0,93,0,0,9,4,BOX ELDER
82,30082,338,720,2.1301775147929,363,116,10,237,424,50,66,3,7,47,15,57,118,0,0,39,22,BOX ELDER
83,30083,0,0,0.0,191,180,0,11,194,74,106,0,0,0,0,0,11,0,0,3,0,BOX ELDER
84,30084,0,0,0.0,229,127,4,98,232,86,41,0,4,6,67,11,14,0,0,3,0,BOX ELDER
85,30085,42,136,3.238095238095238,126,3,19,104,133,3,0,0,19,5,0,60,39,0,0,5,2,BOX ELDER
86,30086,1,3,3.0,67,67,0,0,67,42,25,0,0,0,0,0,0,0,0,0,0,BOX ELDER
87,30087,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
88,30088,3,10,3.333333333333333,0,0,0,0,29,0,0,0,0,0,0,0,0,29,0,0,0,BOX ELDER
89,30089,68,219,3.2205882352941178,311,267,9,35,320,3,264,0,9,0,0,0,35,0,0,7,2,BOX ELDER
90,30090,54,174,3.2222222222222223,837,591,17,229,854,504,87,17,0,167,54,0,8,0,0,14,3,BOX ELDER
91,30091,204,663,3.25,148,0,3,145,178,0,0,0,3,122,0,2,21,0,0,19,11,BOX ELDER
92,30092,213,691,3.244131455399061,64,0,9,55,91,0,0,7,2,11,0,16,28,0,0,16,11,BOX ELDER
93,30093,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
94,30094,21,73,3.4761904761904763,9,0,8,1,12,0,0,0,8,1,0,0,0,0,0,2,1,BOX ELDER
95,30095,250,860,3.44,119,49,3,67,154,0,49,0,3,5,11,22,29,0,0,22,13,BOX ELDER
96,30096,248,806,3.25,47,33,0,14,87,16,17,0,0,0,0,8,6,0,0,24,16,BOX ELDER
97,30097,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
98,30098,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
99,30099,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
100,30100,20,58,2.9,2,0,0,2,4,0,0,0,0,0,0,2,0,0,0,1,1,BOX ELDER
101,30101,454,1304,2.8722466960352424,107,15,9,83,179,2,13,0,9,5,18,21,39,0,11,37,24,BOX ELDER
102,30102,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
103,30103,225,647,2.875555555555556,12,0,8,4,40,0,0,0,8,0,0,2,2,0,0,17,11,BOX ELDER
104,30104,68,194,2.8529411764705883,123,0,2,121,134,0,0,2,0,0,121,0,0,0,0,7,4,BOX ELDER
105,30105,28,75,2.6785714285714284,9,5,0,4,14,0,5,0,0,0,0,0,4,0,0,3,2,BOX ELDER
106,30106,8,21,2.625,10,10,0,0,545,10,0,0,0,0,0,0,0,533,0,1,1,BOX ELDER
107,30107,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
108,30108,10,26,2.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,BOX ELDER
109,30109,0,0,0.0,13,0,0,13,13,0,0,0,0,0,13,0,0,0,0,0,0,BOX ELDER
110,30110,2,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
111,30111,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
112,30112,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
113,30113,26,69,2.6538461538461537,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,1,BOX ELDER
114,30114,33,94,2.8484848484848486,2,0,2,0,7,0,0,0,2,0,0,0,0,0,0,3,2,BOX ELDER
115,30115,0,0,0.0,58,58,0,0,59,58,0,0,0,0,0,0,0,0,0,1,0,BOX ELDER
116,30116,0,0,0.0,38,0,38,0,38,0,0,38,0,0,0,0,0,0,0,0,0,BOX ELDER
117,30117,20,55,2.75,22,22,0,0,45,21,1,0,0,0,0,0,0,0,0,22,1,BOX ELDER
118,30118,4,12,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
119,30119,0,0,0.0,37,0,0,37,38,0,0,0,0,0,37,0,0,0,0,1,0,BOX ELDER
120,30120,24,63,2.625,4,2,0,2,23,2,0,0,0,0,0,0,2,0,0,18,1,BOX ELDER
121,30121,48,131,2.7291666666666665,4,0,2,2,19,0,0,0,2,0,0,0,2,0,9,4,2,BOX ELDER
122,30122,15,42,2.8,2,0,2,0,4,0,0,2,0,0,0,0,0,0,0,1,1,BOX ELDER
123,30123,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
124,30124,73,198,2.712328767123288,2,0,0,2,12,0,0,0,0,0,0,0,2,0,0,6,4,BOX ELDER
125,30125,64,175,2.734375,72,0,0,72,82,0,0,0,0,14,58,0,0,0,0,6,4,BOX ELDER
126,30126,188,528,2.8085106382978724,9,0,8,1,35,0,0,6,2,0,0,1,0,0,0,15,11,BOX ELDER
127,30127,21,58,2.761904761904762,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,6,BOX ELDER
128,30128,86,234,2.7209302325581395,11,0,9,2,19,0,0,0,9,0,0,0,2,0,0,5,3,BOX ELDER
129,30129,71,192,2.704225352112676,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1,BOX ELDER
130,30130,48,136,2.833333333333333,1,0,1,0,11,0,0,1,0,0,0,0,0,0,0,6,4,BOX ELDER
131,30131,117,329,2.811965811965812,3,0,2,1,12,0,0,2,0,0,0,0,1,0,0,5,4,BOX ELDER
132,30132,34,97,2.8529411764705883,4,1,3,0,154,1,0,3,0,0,0,0,0,145,0,3,2,BOX ELDER
133,30133,180,490,2.7222222222222223,7,0,0,7,30,0,0,0,0,3,0,0,4,0,0,14,9,BOX ELDER
134,30134,2,5,2.5,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0,BOX ELDER
135,30135,6,17,2.833333333333333,6,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,BOX ELDER
136,30136,160,450,2.8125,42,9,9,24,65,9,0,0,9,11,0,0,13,0,0,14,9,BOX ELDER
137,30137,4,11,2.75,49,0,49,0,50,0,0,0,49,0,0,0,0,0,0,1,0,BOX ELDER
138,30138,158,429,2.7151898734177213,62,0,11,51,91,0,0,11,0,33,0,3,15,0,0,20,9,BOX ELDER
139,30139,43,121,2.813953488372093,13,0,0,13,56,0,0,0,0,0,13,0,0,0,37,4,2,BOX ELDER
140,30140,3,8,2.6666666666666665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,BOX ELDER
141,30141,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
142,30142,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
143,30143,59,160,2.711864406779661,111,39,72,0,164,39,0,13,59,0,0,0,0,0,0,49,4,BOX ELDER
144,30144,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
145,30145,15,37,2.466666666666667,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,BOX ELDER
146,30146,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
147,30147,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
148,30148,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
149,30149,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
150,30150,470,1735,3.691489361702128,154,56,4,94,205,28,28,1,3,11,49,9,25,0,0,31,20,BOX ELDER
151,30151,34,127,3.735294117647059,22,0,22,0,25,0,0,22,0,0,0,0,0,0,0,2,1,BOX ELDER
152,30152,3,9,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
153,30153,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
