;TAZID,;CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,CO_NAME
48,30048,9,27,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,BOX ELDER
49,30049,0,0,0.0,109,103,0,6,113,75,28,0,0,0,3,0,3,0,0,4,0,BOX ELDER
50,30050,3,10,3.333333333333333,269,1,52,216,712,1,0,11,41,33,136,43,4,0,0,443,0,BOX ELDER
51,30051,6,15,2.5,85,0,49,36,97,0,0,10,39,25,0,11,0,0,0,12,0,BOX ELDER
52,30052,54,116,2.1481481481481484,1653,0,194,1459,1690,0,0,194,0,0,0,22,1437,0,0,34,3,BOX ELDER
53,30053,256,547,2.146718146718147,1308,324,69,915,1364,285,39,5,64,62,358,57,438,0,0,41,15,BOX ELDER
54,30054,148,435,2.9403973509933774,625,55,17,553,661,12,43,16,1,90,232,70,161,0,0,25,11,BOX ELDER
55,30055,170,498,2.948863636363636,229,0,1,228,258,0,0,1,0,3,211,0,14,0,0,19,10,BOX ELDER
56,30056,42,118,2.8095238095238093,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,2,BOX ELDER
57,30057,55,159,2.890909090909091,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,5,BOX ELDER
58,30058,0,0,0.0,74,0,74,0,93,0,0,74,0,0,0,0,0,0,0,19,0,BOX ELDER
59,30059,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
60,30060,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
61,30061,277,905,3.267148014440433,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,20,14,BOX ELDER
62,30062,212,692,3.270642201834862,14,2,0,12,46,2,0,0,0,0,0,0,12,0,0,19,13,BOX ELDER
63,30063,21,54,2.571428571428572,215,0,0,215,221,0,0,0,0,0,215,0,0,0,0,5,1,BOX ELDER
64,30064,236,772,3.2677824267782425,138,74,0,64,173,0,74,0,0,0,0,44,20,0,0,21,14,BOX ELDER
65,30065,289,750,2.613559322033898,70,42,0,28,115,42,0,0,0,0,5,1,22,0,0,27,18,BOX ELDER
66,30066,148,301,2.033783783783784,117,73,0,44,145,52,21,0,0,0,0,7,37,0,0,17,11,BOX ELDER
67,30067,140,409,2.9452054794520546,126,85,0,41,152,85,0,0,0,3,0,1,37,0,0,16,10,BOX ELDER
68,30068,183,538,2.939890710382514,39,0,1,38,68,0,0,0,1,0,0,22,16,0,0,17,12,BOX ELDER
69,30069,31,91,2.935483870967742,20,0,0,20,24,0,0,0,0,0,0,0,20,0,0,3,1,BOX ELDER
70,30070,111,226,2.036036036036036,23,0,0,23,38,0,0,0,0,8,0,1,14,0,0,9,6,BOX ELDER
71,30071,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
72,30072,96,282,2.9393939393939394,82,2,4,76,97,2,0,0,4,0,0,4,72,0,0,9,6,BOX ELDER
73,30073,3,11,3.6666666666666665,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,BOX ELDER
74,30074,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
75,30075,142,464,3.267605633802817,163,18,0,145,186,5,13,0,0,0,44,87,14,0,0,15,8,BOX ELDER
76,30076,93,305,3.2795698924731185,7,0,0,7,19,0,0,0,0,0,0,5,2,0,0,7,5,BOX ELDER
77,30077,80,262,3.265060240963856,738,0,34,704,771,0,0,34,0,1,168,526,9,0,0,24,9,BOX ELDER
78,30078,448,1131,2.537444933920705,177,102,2,73,250,67,35,0,2,1,0,9,63,0,0,44,29,BOX ELDER
79,30079,44,111,2.522727272727273,350,166,0,184,366,61,105,0,0,14,62,88,20,0,0,11,5,BOX ELDER
80,30080,170,429,2.531791907514451,276,111,0,165,303,29,82,0,0,22,127,0,16,0,0,17,10,BOX ELDER
81,30081,25,51,2.04,160,0,0,160,175,0,0,0,0,0,62,0,98,0,0,10,5,BOX ELDER
82,30082,363,742,2.044077134986226,381,118,12,251,450,51,67,4,8,46,16,64,125,0,0,43,26,BOX ELDER
83,30083,0,0,0.0,197,185,0,12,200,77,108,0,0,0,0,0,12,0,0,3,0,BOX ELDER
84,30084,0,0,0.0,237,131,4,102,240,89,42,0,4,6,70,12,14,0,0,3,0,BOX ELDER
85,30085,45,140,3.111111111111111,137,3,21,113,144,3,0,0,21,5,0,67,41,0,0,5,2,BOX ELDER
86,30086,1,3,3.0,69,69,0,0,69,43,26,0,0,0,0,0,0,0,0,0,0,BOX ELDER
87,30087,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
88,30088,3,10,3.333333333333333,0,0,0,0,29,0,0,0,0,0,0,0,0,29,0,0,0,BOX ELDER
89,30089,73,226,3.095890410958904,321,274,10,37,331,3,271,0,10,0,0,0,37,0,0,8,2,BOX ELDER
90,30090,58,180,3.103448275862069,852,605,18,229,871,516,89,18,0,164,56,0,9,0,0,16,3,BOX ELDER
91,30091,219,684,3.1232876712328768,148,0,4,144,182,0,0,0,4,120,0,2,22,0,0,20,14,BOX ELDER
92,30092,228,713,3.1271929824561404,68,0,9,59,97,0,0,7,2,11,0,18,30,0,0,17,12,BOX ELDER
93,30093,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
94,30094,23,76,3.3043478260869565,10,0,9,1,13,0,0,0,9,1,0,0,0,0,0,2,1,BOX ELDER
95,30095,269,886,3.2936802973977697,126,50,3,73,166,0,50,0,3,5,12,25,31,0,0,24,16,BOX ELDER
96,30096,266,831,3.12406015037594,49,33,0,16,95,16,17,0,0,0,0,9,7,0,0,27,19,BOX ELDER
97,30097,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
98,30098,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
99,30099,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
100,30100,22,60,2.727272727272727,2,0,0,2,5,0,0,0,0,0,0,2,0,0,0,2,1,BOX ELDER
101,30101,488,1345,2.7561475409836067,113,16,10,87,194,2,14,0,10,5,18,23,41,0,12,41,28,BOX ELDER
102,30102,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
103,30103,242,667,2.756198347107438,13,0,9,4,44,0,0,0,9,0,0,2,2,0,0,19,12,BOX ELDER
104,30104,73,200,2.73972602739726,129,0,2,127,142,0,0,2,0,0,127,0,0,0,0,8,5,BOX ELDER
105,30105,30,78,2.6,10,6,0,4,15,0,6,0,0,0,0,0,4,0,0,3,2,BOX ELDER
106,30106,8,22,2.75,10,10,0,0,543,10,0,0,0,0,0,0,0,530,0,2,1,BOX ELDER
107,30107,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
108,30108,37,108,2.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,BOX ELDER
109,30109,0,0,0.0,14,0,0,14,14,0,0,0,0,0,14,0,0,0,0,0,0,BOX ELDER
110,30110,2,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
111,30111,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
112,30112,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
113,30113,28,72,2.571428571428572,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,1,BOX ELDER
114,30114,36,97,2.6944444444444446,2,0,2,0,7,0,0,0,2,0,0,0,0,0,0,3,2,BOX ELDER
115,30115,0,0,0.0,59,59,0,0,60,59,0,0,0,0,0,0,0,0,0,1,0,BOX ELDER
116,30116,0,0,0.0,39,0,39,0,39,0,0,39,0,0,0,0,0,0,0,0,0,BOX ELDER
117,30117,22,57,2.590909090909091,23,23,0,0,48,22,1,0,0,0,0,0,0,0,0,24,1,BOX ELDER
118,30118,5,12,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
119,30119,12,42,0.0,39,0,0,39,40,0,0,0,0,0,39,0,0,0,0,1,0,BOX ELDER
120,30120,25,65,2.6,4,2,0,2,25,2,0,0,0,0,0,0,2,0,0,20,1,BOX ELDER
121,30121,52,135,2.5961538461538463,4,0,2,2,19,0,0,0,2,0,0,0,2,0,9,4,2,BOX ELDER
122,30122,16,44,2.75,2,0,2,0,5,0,0,2,0,0,0,0,0,0,0,2,1,BOX ELDER
123,30123,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
124,30124,90,246,2.6153846153846154,2,0,0,2,14,0,0,0,0,0,0,0,2,0,0,7,5,BOX ELDER
125,30125,69,181,2.6231884057971016,75,0,0,75,87,0,0,0,0,14,61,0,0,0,0,7,5,BOX ELDER
126,30126,202,545,2.698019801980198,9,0,8,1,37,0,0,6,2,0,0,1,0,0,0,16,12,BOX ELDER
127,30127,35,102,2.608695652173913,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,7,BOX ELDER
128,30128,92,241,2.619565217391304,12,0,10,2,20,0,0,0,10,0,0,0,2,0,0,5,3,BOX ELDER
129,30129,76,198,2.6052631578947367,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1,BOX ELDER
130,30130,52,140,2.6923076923076925,1,0,1,0,12,0,0,1,0,0,0,0,0,0,0,6,5,BOX ELDER
131,30131,126,339,2.6904761904761907,3,0,2,1,13,0,0,2,0,0,0,0,1,0,0,5,5,BOX ELDER
132,30132,37,100,2.702702702702702,5,1,4,0,155,1,0,4,0,0,0,0,0,145,0,3,2,BOX ELDER
133,30133,206,548,2.6082474226804124,7,0,0,7,32,0,0,0,0,3,0,0,4,0,0,15,10,BOX ELDER
134,30134,2,5,2.5,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0,BOX ELDER
135,30135,7,18,2.571428571428572,7,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,BOX ELDER
136,30136,184,506,2.697674418604651,43,9,10,24,68,9,0,0,10,11,0,0,13,0,0,15,10,BOX ELDER
137,30137,5,11,2.2,55,0,55,0,56,0,0,0,55,0,0,0,0,0,0,1,0,BOX ELDER
138,30138,181,484,2.6153846153846154,64,0,12,52,96,0,0,12,0,33,0,3,16,0,0,22,10,BOX ELDER
139,30139,58,167,2.717391304347826,14,0,0,14,58,0,0,0,0,0,14,0,0,0,38,4,2,BOX ELDER
140,30140,3,8,2.6666666666666665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,BOX ELDER
141,30141,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
142,30142,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
143,30143,63,165,2.619047619047619,119,40,79,0,178,40,0,13,66,0,0,0,0,0,0,54,5,BOX ELDER
144,30144,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
145,30145,16,38,2.375,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,BOX ELDER
146,30146,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
147,30147,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
148,30148,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
149,30149,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
150,30150,505,1790,3.5445544554455446,163,58,5,100,222,29,29,1,4,11,52,10,27,0,0,35,24,BOX ELDER
151,30151,37,131,3.5405405405405403,23,0,23,0,26,0,0,23,0,0,0,0,0,0,0,2,1,BOX ELDER
152,30152,3,9,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
153,30153,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER
