;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
39,30039,BOX ELDER,108,265,2.4537037037037037,173,21,0,152,190,21,0,0,0,0,0,4,148,0,0,11,6
40,30040,BOX ELDER,458,726,1.5851528384279476,343,49,19,275,437,47,2,0,19,75,104,31,65,0,0,54,40
41,30041,BOX ELDER,195,350,1.794871794871795,433,265,0,168,468,265,0,0,0,15,0,28,125,0,0,22,13
42,30042,BOX ELDER,118,211,1.7881355932203389,92,0,0,92,109,0,0,0,0,4,0,0,88,0,0,10,7
43,30043,BOX ELDER,278,482,1.7338129496402879,101,0,2,99,149,0,0,0,2,0,51,48,0,0,0,27,21
44,30044,BOX ELDER,145,327,2.2551724137931033,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,17,13
45,30045,BOX ELDER,163,379,2.3251533742331287,51,0,0,51,65,0,0,0,0,47,0,4,0,0,0,8,6
46,30046,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,30047,BOX ELDER,4,9,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,30048,BOX ELDER,15,37,2.466666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49,30049,BOX ELDER,0,0,0.0,130,122,0,8,135,93,29,0,0,0,4,0,4,0,0,5,0
50,30050,BOX ELDER,6,14,2.3333333333333335,322,1,52,269,949,1,0,14,38,42,166,56,5,0,0,627,0
51,30051,BOX ELDER,10,19,1.9,95,0,49,46,112,0,0,13,36,32,0,14,0,0,0,17,0
52,30052,BOX ELDER,92,158,1.7173913043478262,2099,0,247,1852,2152,0,0,247,0,0,0,28,1824,0,0,47,6
53,30053,BOX ELDER,401,667,1.6633416458852868,1609,396,66,1147,1691,357,39,7,59,81,437,73,556,0,0,57,25
54,30054,BOX ELDER,219,514,2.34703196347032,772,58,22,692,827,15,43,21,1,117,282,88,205,0,0,36,19
55,30055,BOX ELDER,225,492,2.1866666666666665,280,0,1,279,325,0,0,1,0,4,257,0,18,0,0,27,18
56,30056,BOX ELDER,70,161,2.3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4
57,30057,BOX ELDER,93,216,2.3225806451612905,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10,7
58,30058,BOX ELDER,0,0,0.0,95,0,95,0,122,0,0,95,0,0,0,0,0,0,0,27,0
59,30059,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,30060,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,30061,BOX ELDER,464,1235,2.6616379310344827,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,28,24
62,30062,BOX ELDER,296,757,2.5574324324324325,18,2,0,16,66,2,0,0,0,0,0,0,16,0,0,27,21
63,30063,BOX ELDER,36,73,2.0277777777777777,262,0,0,262,270,0,0,0,0,0,262,0,0,0,0,6,2
64,30064,BOX ELDER,365,972,2.663013698630137,157,74,0,83,212,0,74,0,0,0,0,57,26,0,0,31,24
65,30065,BOX ELDER,424,837,1.974056603773585,90,53,0,37,159,53,0,0,0,0,7,1,29,0,0,38,31
66,30066,BOX ELDER,248,411,1.657258064516129,143,88,0,55,186,66,22,0,0,0,0,9,46,0,0,24,19
67,30067,BOX ELDER,175,371,2.12,157,106,0,51,197,106,0,0,0,4,0,1,46,0,0,22,18
68,30068,BOX ELDER,308,734,2.383116883116883,50,0,1,49,95,0,0,0,1,0,0,28,21,0,0,24,21
69,30069,BOX ELDER,52,125,2.4038461538461537,26,0,0,26,32,0,0,0,0,0,0,0,26,0,0,4,2
70,30070,BOX ELDER,186,309,1.6612903225806452,29,0,0,29,52,0,0,0,0,10,0,1,18,0,0,13,10
71,30071,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,30072,BOX ELDER,132,304,2.303030303030303,102,2,3,97,125,2,0,0,3,0,0,6,91,0,0,13,10
73,30073,BOX ELDER,6,15,2.5,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
74,30074,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30075,BOX ELDER,238,633,2.6596638655462184,201,19,0,182,236,6,13,0,0,0,54,110,18,0,0,22,13
76,30076,BOX ELDER,157,416,2.6496815286624202,9,0,0,9,26,0,0,0,0,0,0,7,2,0,0,10,7
77,30077,BOX ELDER,104,277,2.6634615384615383,932,0,43,889,980,0,0,43,0,1,205,672,11,0,0,33,15
78,30078,BOX ELDER,692,1356,1.9595375722543353,214,118,2,94,327,83,35,0,2,1,0,12,81,0,0,63,50
79,30079,BOX ELDER,74,152,2.054054054054054,412,182,0,230,434,76,106,0,0,18,75,111,26,0,0,15,7
80,30080,BOX ELDER,254,505,1.9881889763779528,323,119,0,204,365,37,82,0,0,28,155,0,21,0,0,24,18
81,30081,BOX ELDER,43,70,1.627906976744186,200,0,0,200,221,0,0,0,0,0,75,0,125,0,0,14,7
82,30082,BOX ELDER,611,1013,1.6579378068739772,466,133,12,321,571,65,68,5,7,60,20,82,159,0,0,61,44
83,30083,BOX ELDER,0,0,0.0,219,205,0,14,223,96,109,0,0,0,0,0,14,0,0,4,0
84,30084,BOX ELDER,0,0,0.0,281,152,3,126,285,110,42,0,3,7,86,15,18,0,0,4,0
85,30085,BOX ELDER,75,192,2.56,167,4,19,144,179,4,0,0,19,6,0,86,52,0,0,8,4
86,30086,BOX ELDER,1,4,4.0,80,80,0,0,80,54,26,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,6,14,2.3333333333333335,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,123,309,2.5121951219512195,332,276,10,46,347,4,272,0,10,0,0,0,46,0,0,11,4
90,30090,BOX ELDER,96,245,2.5520833333333335,1049,735,22,292,1077,646,89,22,0,213,68,0,11,0,0,22,6
91,30091,BOX ELDER,368,933,2.535326086956522,189,0,3,186,242,0,0,0,3,155,0,2,29,0,0,29,24
92,30092,BOX ELDER,383,973,2.5404699738903394,87,0,11,76,132,0,0,9,2,15,0,23,38,0,0,24,21
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,38,103,2.710526315789474,10,0,9,1,16,0,0,0,9,1,0,0,0,0,0,4,2
95,30095,BOX ELDER,451,1210,2.682926829268293,145,50,3,92,206,0,50,0,3,6,14,33,39,0,0,34,27
96,30096,BOX ELDER,448,1134,2.53125,58,38,0,20,129,20,18,0,0,0,0,12,8,0,0,38,33
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,37,82,2.2162162162162162,2,0,0,2,7,0,0,0,0,0,0,2,0,0,0,3,2
101,30101,BOX ELDER,819,1836,2.241758241758242,134,15,10,109,255,2,13,0,10,6,22,29,52,0,15,57,49
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,407,912,2.2407862407862407,13,0,9,4,61,0,0,0,9,0,0,2,2,0,0,27,21
104,30104,BOX ELDER,123,273,2.2195121951219514,157,0,2,155,175,0,0,2,0,0,155,0,0,0,0,11,7
105,30105,BOX ELDER,50,107,2.14,11,6,0,5,19,0,6,0,0,0,0,0,5,0,0,4,4
106,30106,BOX ELDER,13,30,2.3076923076923075,13,13,0,0,541,13,0,0,0,0,0,0,0,523,0,3,2
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,337,872,2.5875370919881306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,18,0,0,18,18,0,0,0,0,0,18,0,0,0,0,0,0
110,30110,BOX ELDER,4,8,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,120,0,58,62,120,0,0,58,0,62,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,46,98,2.130434782608696,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,2
114,30114,BOX ELDER,61,131,2.1475409836065573,2,0,2,0,10,0,0,0,2,0,0,0,0,0,0,4,4
115,30115,BOX ELDER,0,0,0.0,194,74,58,62,195,74,0,58,0,62,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,50,0,50,0,50,0,0,50,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,37,79,2.135135135135135,29,29,0,0,65,28,1,0,0,0,0,0,0,0,0,34,2
118,30118,BOX ELDER,7,17,2.4285714285714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,142,433,3.0492957746478875,47,0,0,47,48,0,0,0,0,0,47,0,0,0,0,1,0
120,30120,BOX ELDER,43,89,2.0697674418604652,4,2,0,2,34,2,0,0,0,0,0,0,2,0,0,28,2
121,30121,BOX ELDER,87,184,2.1149425287356323,4,0,2,2,24,0,0,0,2,0,0,0,2,0,11,5,4
122,30122,BOX ELDER,27,59,2.185185185185185,2,0,2,0,7,0,0,2,0,0,0,0,0,0,0,3,2
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,274,712,2.5985401459854014,2,0,0,2,19,0,0,0,0,0,0,0,2,0,0,10,7
125,30125,BOX ELDER,117,246,2.1025641025641026,92,0,0,92,109,0,0,0,0,18,74,0,0,0,0,10,7
126,30126,BOX ELDER,339,744,2.1946902654867255,11,0,10,1,55,0,0,8,2,0,0,1,0,0,0,23,21
127,30127,BOX ELDER,180,515,2.861111111111111,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,13,12
128,30128,BOX ELDER,155,328,2.1161290322580646,12,0,10,2,26,0,0,0,10,0,0,0,2,0,0,8,6
129,30129,BOX ELDER,127,270,2.125984251968504,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1
130,30130,BOX ELDER,87,192,2.206896551724138,1,0,1,0,17,0,0,1,0,0,0,0,0,0,0,9,7
131,30131,BOX ELDER,211,464,2.199052132701422,3,0,2,1,18,0,0,2,0,0,0,0,1,0,0,8,7
132,30132,BOX ELDER,62,136,2.193548387096774,6,1,5,0,157,1,0,5,0,0,0,0,0,143,0,4,4
133,30133,BOX ELDER,467,1123,2.404710920770878,9,0,0,9,49,0,0,0,0,4,0,0,5,0,0,22,18
134,30134,BOX ELDER,4,8,2.0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,12,24,2.0,6,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,430,1066,2.4790697674418603,53,12,10,31,93,12,0,0,10,14,0,0,17,0,0,22,18
137,30137,BOX ELDER,7,15,2.142857142857143,51,0,51,0,52,0,0,0,51,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,427,1036,2.4262295081967213,82,0,15,67,131,0,0,15,0,42,0,4,21,0,0,31,18
139,30139,BOX ELDER,219,603,2.7534246575342465,18,0,0,18,75,0,0,0,0,0,18,0,0,0,48,5,4
140,30140,BOX ELDER,6,12,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,106,225,2.1226415094339623,130,51,79,0,214,51,0,18,61,0,0,0,0,0,0,77,7
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,27,53,1.962962962962963,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,849,2443,2.877502944640754,195,66,4,125,284,36,30,1,3,14,64,13,34,0,0,49,40
151,30151,BOX ELDER,62,179,2.8870967741935485,29,0,29,0,34,0,0,29,0,0,0,0,0,0,0,4,1
152,30152,BOX ELDER,6,13,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
