;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
80,30080,BOX ELDER,237,483,2.037974683544304,321,120,0,201,361,36,84,0,0,28,152,0,21,0,0,23,17
81,30081,BOX ELDER,40,66,1.65,196,0,0,196,216,0,0,0,0,0,73,0,123,0,0,13,7
82,30082,BOX ELDER,570,969,1.7,461,133,12,316,561,64,69,5,7,59,20,81,156,0,0,58,42
83,30083,BOX ELDER,0,0,0.0,221,207,0,14,225,96,111,0,0,0,0,0,14,0,0,4,0
84,30084,BOX ELDER,0,0,0.0,279,152,3,124,283,109,43,0,3,7,84,15,18,0,0,4,0
85,30085,BOX ELDER,70,183,2.6142857142857143,166,4,20,142,177,4,0,0,20,6,0,85,51,0,0,7,4
86,30086,BOX ELDER,1,4,4.0,80,80,0,0,80,54,26,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,6,13,2.1666666666666665,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,115,295,2.5652173913043477,338,282,10,46,353,4,278,0,10,0,0,0,46,0,0,11,4
90,30090,BOX ELDER,90,234,2.6,1040,732,22,286,1067,641,91,22,0,209,67,0,10,0,0,21,6
91,30091,BOX ELDER,344,893,2.5959302325581395,185,0,3,182,235,0,0,0,3,152,0,2,28,0,0,28,22
92,30092,BOX ELDER,358,931,2.600558659217877,86,0,11,75,129,0,0,9,2,15,0,23,37,0,0,23,20
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,36,98,2.7222222222222223,10,0,9,1,15,0,0,0,9,1,0,0,0,0,0,4,1
95,30095,BOX ELDER,421,1157,2.7482185273159145,145,51,3,91,203,0,51,0,3,6,14,32,39,0,0,33,25
96,30096,BOX ELDER,418,1085,2.5956937799043063,57,38,0,19,124,20,18,0,0,0,0,11,8,0,0,36,31
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,35,79,2.257142857142857,2,0,0,2,5,0,0,0,0,0,0,2,0,0,0,2,1
101,30101,BOX ELDER,765,1756,2.295424836601307,134,16,10,108,250,2,14,0,10,6,22,29,51,0,15,55,46
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,380,872,2.294736842105263,13,0,9,4,58,0,0,0,9,0,0,2,2,0,0,25,20
104,30104,BOX ELDER,115,261,2.2695652173913046,154,0,2,152,172,0,0,2,0,0,152,0,0,0,0,11,7
105,30105,BOX ELDER,47,102,2.1702127659574466,11,6,0,5,19,0,6,0,0,0,0,0,5,0,0,4,4
106,30106,BOX ELDER,12,28,2.3333333333333335,13,13,0,0,543,13,0,0,0,0,0,0,0,527,0,2,1
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,315,833,2.6444444444444444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,17,0,0,17,17,0,0,0,0,0,17,0,0,0,0,0,0
110,30110,BOX ELDER,4,7,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,119,0,58,61,119,0,0,58,0,61,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,43,94,2.186046511627907,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,1
114,30114,BOX ELDER,57,126,2.210526315789474,2,0,2,0,10,0,0,0,2,0,0,0,0,0,0,4,4
115,30115,BOX ELDER,0,0,0.0,191,73,57,61,192,73,0,57,0,61,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,49,0,49,0,49,0,0,49,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,35,75,2.142857142857143,29,29,0,0,63,28,1,0,0,0,0,0,0,0,0,33,1
118,30118,BOX ELDER,7,16,2.2857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,133,414,3.112781954887218,46,0,0,46,47,0,0,0,0,0,46,0,0,0,0,1,0
120,30120,BOX ELDER,40,85,2.125,4,2,0,2,32,2,0,0,0,0,0,0,2,0,0,27,1
121,30121,BOX ELDER,81,176,2.1728395061728394,4,0,2,2,25,0,0,0,2,0,0,0,2,0,12,5,4
122,30122,BOX ELDER,25,57,2.28,2,0,2,0,5,0,0,2,0,0,0,0,0,0,0,2,1
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,255,681,2.6705882352941175,2,0,0,2,19,0,0,0,0,0,0,0,2,0,0,10,7
125,30125,BOX ELDER,109,235,2.1559633027522938,90,0,0,90,107,0,0,0,0,18,72,0,0,0,0,10,7
126,30126,BOX ELDER,316,712,2.2531645569620253,11,0,10,1,52,0,0,8,2,0,0,1,0,0,0,22,19
127,30127,BOX ELDER,168,492,2.9285714285714284,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,12,11
128,30128,BOX ELDER,145,314,2.1655172413793102,12,0,10,2,25,0,0,0,10,0,0,0,2,0,0,7,6
129,30129,BOX ELDER,119,259,2.176470588235294,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1
130,30130,BOX ELDER,81,183,2.259259259259259,1,0,1,0,16,0,0,1,0,0,0,0,0,0,0,8,7
131,30131,BOX ELDER,197,443,2.248730964467005,3,0,2,1,17,0,0,2,0,0,0,0,1,0,0,7,7
132,30132,BOX ELDER,58,130,2.2413793103448274,6,1,5,0,157,1,0,5,0,0,0,0,0,143,0,4,4
133,30133,BOX ELDER,436,1074,2.463302752293578,9,0,0,9,47,0,0,0,0,4,0,0,5,0,0,21,17
134,30134,BOX ELDER,4,7,1.75,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,11,23,2.090909090909091,6,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,402,1019,2.5348258706467663,51,12,10,29,89,12,0,0,10,13,0,0,16,0,0,21,17
137,30137,BOX ELDER,7,15,2.142857142857143,52,0,52,0,53,0,0,0,52,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,399,991,2.4837092731829573,80,0,15,65,126,0,0,15,0,41,0,3,21,0,0,29,17
139,30139,BOX ELDER,204,576,2.823529411764706,17,0,0,17,76,0,0,0,0,0,17,0,0,0,50,5,4
140,30140,BOX ELDER,6,11,1.8333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,99,215,2.1717171717171717,129,50,79,0,209,50,0,17,62,0,0,0,0,0,0,73,7
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,25,50,2.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,793,2336,2.9457755359394704,192,66,4,122,276,36,30,1,3,13,62,13,34,0,0,46,38
151,30151,BOX ELDER,58,171,2.9482758620689653,29,0,29,0,34,0,0,29,0,0,0,0,0,0,0,4,1
152,30152,BOX ELDER,6,12,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
