;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
77,30077,BOX ELDER,91,255,2.802197802197802,904,0,42,862,946,0,0,42,0,1,195,656,10,0,0,29,13
78,30078,BOX ELDER,609,1247,2.0476190476190474,209,117,2,90,309,81,36,0,2,1,0,11,78,0,0,55,45
79,30079,BOX ELDER,65,140,2.1538461538461537,406,182,0,224,427,74,108,0,0,18,72,109,25,0,0,14,7
80,30080,BOX ELDER,224,464,2.0714285714285716,315,119,0,196,352,35,84,0,0,27,148,0,21,0,0,21,16
81,30081,BOX ELDER,38,64,1.6842105263157894,193,0,0,193,212,0,0,0,0,0,72,0,121,0,0,12,7
82,30082,BOX ELDER,538,932,1.7323420074349443,455,132,12,311,549,63,69,5,7,58,19,80,154,0,0,54,40
83,30083,BOX ELDER,0,0,0.0,219,205,0,14,222,94,111,0,0,0,0,0,14,0,0,3,0
84,30084,BOX ELDER,0,0,0.0,275,150,4,121,278,107,43,0,4,7,82,15,17,0,0,3,0
85,30085,BOX ELDER,66,176,2.6666666666666665,164,3,20,141,175,3,0,0,20,6,0,84,51,0,0,7,4
86,30086,BOX ELDER,1,4,4.0,78,78,0,0,78,52,26,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,5,13,2.6,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,108,284,2.6296296296296298,336,281,10,45,350,3,278,0,10,0,0,0,45,0,0,10,4
90,30090,BOX ELDER,85,225,2.6470588235294117,1019,718,21,280,1043,627,91,21,0,205,65,0,10,0,0,19,5
91,30091,BOX ELDER,324,859,2.6512345679012346,184,0,4,180,231,0,0,0,4,150,0,2,28,0,0,26,21
92,30092,BOX ELDER,337,895,2.655786350148368,85,0,11,74,124,0,0,9,2,14,0,23,37,0,0,21,18
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,34,95,2.7941176470588234,10,0,9,1,14,0,0,0,9,1,0,0,0,0,0,3,1
95,30095,BOX ELDER,397,1113,2.8035264483627205,144,52,3,89,198,0,52,0,3,6,13,32,38,0,0,30,24
96,30096,BOX ELDER,394,1044,2.649746192893401,56,37,0,19,119,19,18,0,0,0,0,11,8,0,0,34,29
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,33,76,2.303030303030303,2,0,0,2,5,0,0,0,0,0,0,2,0,0,0,2,1
101,30101,BOX ELDER,721,1689,2.3425797503467405,132,16,10,106,240,2,14,0,10,6,21,28,51,0,15,50,43
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,358,839,2.3435754189944134,13,0,9,4,55,0,0,0,9,0,0,2,2,0,0,24,18
104,30104,BOX ELDER,108,251,2.324074074074074,150,0,2,148,167,0,0,2,0,0,148,0,0,0,0,10,7
105,30105,BOX ELDER,44,98,2.227272727272727,11,6,0,5,18,0,6,0,0,0,0,0,5,0,0,3,4
106,30106,BOX ELDER,12,27,2.25,13,13,0,0,546,13,0,0,0,0,0,0,0,530,0,2,1
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,297,802,2.7003367003367003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,17,0,0,17,17,0,0,0,0,0,17,0,0,0,0,0,0
110,30110,BOX ELDER,4,7,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,115,0,56,59,115,0,0,56,0,59,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,40,90,2.25,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,1
114,30114,BOX ELDER,53,121,2.2830188679245285,2,0,2,0,9,0,0,0,2,0,0,0,0,0,0,3,4
115,30115,BOX ELDER,0,0,0.0,187,72,56,59,188,72,0,56,0,59,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,49,0,49,0,49,0,0,49,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,32,72,2.25,28,28,0,0,59,27,1,0,0,0,0,0,0,0,0,30,1
118,30118,BOX ELDER,6,15,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,125,398,3.184,45,0,0,45,46,0,0,0,0,0,45,0,0,0,0,1,0
120,30120,BOX ELDER,38,82,2.1578947368421053,4,2,0,2,30,2,0,0,0,0,0,0,2,0,0,25,1
121,30121,BOX ELDER,77,169,2.1948051948051948,4,0,2,2,24,0,0,0,2,0,0,0,2,0,11,5,4
122,30122,BOX ELDER,23,54,2.347826086956522,2,0,2,0,5,0,0,2,0,0,0,0,0,0,0,2,1
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,241,655,2.7178423236514524,2,0,0,2,18,0,0,0,0,0,0,0,2,0,0,9,7
125,30125,BOX ELDER,103,226,2.1941747572815533,89,0,0,89,105,0,0,0,0,18,71,0,0,0,0,9,7
126,30126,BOX ELDER,298,685,2.2986577181208054,11,0,10,1,49,0,0,8,2,0,0,1,0,0,0,20,18
127,30127,BOX ELDER,159,474,2.981132075471698,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,11,11
128,30128,BOX ELDER,137,302,2.204379562043796,12,0,10,2,24,0,0,0,10,0,0,0,2,0,0,7,5
129,30129,BOX ELDER,112,249,2.2232142857142856,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1
130,30130,BOX ELDER,77,176,2.2857142857142856,1,0,1,0,16,0,0,1,0,0,0,0,0,0,0,8,7
131,30131,BOX ELDER,186,426,2.2903225806451615,3,0,2,1,17,0,0,2,0,0,0,0,1,0,0,7,7
132,30132,BOX ELDER,55,126,2.290909090909091,6,1,5,0,157,1,0,5,0,0,0,0,0,144,0,3,4
133,30133,BOX ELDER,411,1033,2.51338199513382,9,0,0,9,44,0,0,0,0,4,0,0,5,0,0,19,16
134,30134,BOX ELDER,4,7,1.75,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,10,22,2.2,6,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,379,981,2.588390501319261,50,11,10,29,85,11,0,0,10,13,0,0,16,0,0,19,16
137,30137,BOX ELDER,6,14,2.3333333333333335,53,0,53,0,54,0,0,0,53,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,376,953,2.5345744680851063,79,0,15,64,122,0,0,15,0,40,0,3,21,0,0,27,16
139,30139,BOX ELDER,193,554,2.8704663212435233,17,0,0,17,74,0,0,0,0,0,17,0,0,0,48,5,4
140,30140,BOX ELDER,5,11,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,94,207,2.202127659574468,130,49,81,0,204,49,0,17,64,0,0,0,0,0,0,67,7
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,23,49,2.130434782608696,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,747,2247,3.0080321285140563,192,66,5,121,271,35,31,1,4,13,61,13,34,0,0,43,36
151,30151,BOX ELDER,55,165,3.0,28,0,28,0,32,0,0,28,0,0,0,0,0,0,0,3,1
152,30152,BOX ELDER,5,12,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
