;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
41,30041,BOX ELDER,149,292,1.9597315436241611,393,240,0,153,420,240,0,0,0,13,0,26,114,0,0,17,10
42,30042,BOX ELDER,90,176,1.9555555555555555,83,0,0,83,97,0,0,0,0,3,0,0,80,0,0,8,6
43,30043,BOX ELDER,212,401,1.8915094339622642,91,0,2,89,128,0,0,0,2,0,45,44,0,0,0,21,16
44,30044,BOX ELDER,111,272,2.4504504504504503,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,13,10
45,30045,BOX ELDER,124,315,2.5403225806451615,43,0,0,43,53,0,0,0,0,40,0,3,0,0,0,6,4
46,30046,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,30047,BOX ELDER,3,8,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,30048,BOX ELDER,11,31,2.8181818181818183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49,30049,BOX ELDER,0,0,0.0,119,113,0,6,123,84,29,0,0,0,3,0,3,0,0,4,0
50,30050,BOX ELDER,5,12,2.4,296,1,54,241,792,1,0,13,41,36,149,52,4,0,0,496,0
51,30051,BOX ELDER,8,16,2.0,92,0,51,41,105,0,0,12,39,28,0,13,0,0,0,13,0
52,30052,BOX ELDER,70,132,1.8857142857142857,1922,0,226,1696,1964,0,0,226,0,0,0,26,1670,0,0,38,4
53,30053,BOX ELDER,306,556,1.8169934640522876,1470,362,69,1039,1535,323,39,6,63,70,392,68,509,0,0,46,19
54,30054,BOX ELDER,167,428,2.562874251497006,702,58,20,624,745,14,44,19,1,101,253,82,188,0,0,28,15
55,30055,BOX ELDER,172,410,2.383720930232558,250,0,1,249,285,0,0,1,0,3,230,0,16,0,0,21,14
56,30056,BOX ELDER,53,134,2.5283018867924527,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3
57,30057,BOX ELDER,71,180,2.535211267605634,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,6
58,30058,BOX ELDER,0,0,0.0,86,0,86,0,107,0,0,86,0,0,0,0,0,0,0,21,0
59,30059,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,30060,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,30061,BOX ELDER,355,1029,2.898591549295775,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,22,18
62,30062,BOX ELDER,226,631,2.7920353982300883,16,2,0,14,53,2,0,0,0,0,0,0,14,0,0,21,16
63,30063,BOX ELDER,27,61,2.259259259259259,235,0,0,235,241,0,0,0,0,0,235,0,0,0,0,5,1
64,30064,BOX ELDER,279,810,2.903225806451613,152,75,0,77,194,0,75,0,0,0,0,53,24,0,0,24,18
65,30065,BOX ELDER,324,697,2.1512345679012346,81,48,0,33,136,48,0,0,0,0,6,1,26,0,0,31,24
66,30066,BOX ELDER,190,342,1.8,132,81,0,51,166,59,22,0,0,0,0,9,42,0,0,19,15
67,30067,BOX ELDER,133,309,2.3233082706766917,142,96,0,46,173,96,0,0,0,3,0,1,42,0,0,17,14
68,30068,BOX ELDER,235,611,2.6,47,0,1,46,82,0,0,0,1,0,0,26,20,0,0,19,16
69,30069,BOX ELDER,40,104,2.6,24,0,0,24,28,0,0,0,0,0,0,0,24,0,0,3,1
70,30070,BOX ELDER,142,257,1.8098591549295775,26,0,0,26,44,0,0,0,0,9,0,1,16,0,0,10,8
71,30071,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,30072,BOX ELDER,101,253,2.504950495049505,95,2,4,89,113,2,0,0,4,0,0,5,84,0,0,10,8
73,30073,BOX ELDER,5,13,2.6,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
74,30074,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30075,BOX ELDER,182,528,2.901098901098901,185,18,0,167,212,5,13,0,0,0,49,102,16,0,0,17,10
76,30076,BOX ELDER,120,346,2.8833333333333333,8,0,0,8,22,0,0,0,0,0,0,6,2,0,0,8,6
77,30077,BOX ELDER,79,231,2.9240506329113924,857,0,40,817,894,0,0,40,0,1,184,622,10,0,0,26,11
78,30078,BOX ELDER,529,1129,2.1342155009451798,198,110,2,86,287,75,35,0,2,1,0,11,74,0,0,50,39
79,30079,BOX ELDER,56,127,2.267857142857143,387,176,0,211,405,69,107,0,0,16,68,103,24,0,0,12,6
80,30080,BOX ELDER,194,420,2.1649484536082473,299,116,0,183,332,33,83,0,0,24,139,0,20,0,0,19,14
81,30081,BOX ELDER,33,58,1.7575757575757576,182,0,0,182,199,0,0,0,0,0,68,0,114,0,0,11,6
82,30082,BOX ELDER,466,844,1.8111587982832618,430,126,12,292,513,58,68,4,8,52,18,76,146,0,0,49,34
83,30083,BOX ELDER,0,0,0.0,210,197,0,13,213,87,110,0,0,0,0,0,13,0,0,3,0
84,30084,BOX ELDER,0,0,0.0,259,142,4,113,262,100,42,0,4,6,77,14,16,0,0,3,0
85,30085,BOX ELDER,58,160,2.7586206896551726,157,3,21,133,166,3,0,0,21,5,0,80,48,0,0,6,3
86,30086,BOX ELDER,1,3,3.0,75,75,0,0,75,49,26,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,5,12,2.4,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,94,257,2.734042553191489,329,277,10,42,341,3,274,0,10,0,0,0,42,0,0,9,3
90,30090,BOX ELDER,73,204,2.7945205479452055,949,674,20,255,970,584,90,20,0,184,61,0,10,0,0,17,4
91,30091,BOX ELDER,281,778,2.7686832740213525,166,0,4,162,207,0,0,0,4,134,0,2,26,0,0,23,18
92,30092,BOX ELDER,293,811,2.7679180887372015,81,0,11,70,116,0,0,9,2,13,0,22,35,0,0,19,16
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,29,86,2.9655172413793105,10,0,9,1,14,0,0,0,9,1,0,0,0,0,0,3,1
95,30095,BOX ELDER,344,1008,2.9302325581395348,138,51,3,84,185,0,51,0,3,5,13,30,36,0,0,27,20
96,30096,BOX ELDER,342,945,2.763157894736842,55,36,0,19,111,18,18,0,0,0,0,11,8,0,0,31,25
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,28,69,2.4642857142857144,2,0,0,2,5,0,0,0,0,0,0,2,0,0,0,2,1
101,30101,BOX ELDER,626,1530,2.4440894568690097,125,15,10,100,222,2,13,0,10,5,20,27,48,0,14,46,37
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,311,759,2.440514469453376,13,0,9,4,50,0,0,0,9,0,0,2,2,0,0,21,16
104,30104,BOX ELDER,94,227,2.4148936170212765,141,0,2,139,156,0,0,2,0,0,139,0,0,0,0,9,6
105,30105,BOX ELDER,38,89,2.3421052631578947,10,6,0,4,16,0,6,0,0,0,0,0,4,0,0,3,3
106,30106,BOX ELDER,10,25,2.5,12,12,0,0,546,12,0,0,0,0,0,0,0,531,0,2,1
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,258,726,2.813953488372093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,16,0,0,16,16,0,0,0,0,0,16,0,0,0,0,0,0
110,30110,BOX ELDER,3,6,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,106,0,53,53,106,0,0,53,0,53,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,35,82,2.342857142857143,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,1
114,30114,BOX ELDER,46,109,2.369565217391304,2,0,2,0,8,0,0,0,2,0,0,0,0,0,0,3,3
115,30115,BOX ELDER,0,0,0.0,173,67,53,53,174,67,0,53,0,53,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,46,0,46,0,46,0,0,46,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,28,65,2.3214285714285716,27,27,0,0,55,26,1,0,0,0,0,0,0,0,0,27,1
118,30118,BOX ELDER,6,14,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,108,360,3.3333333333333335,42,0,0,42,43,0,0,0,0,0,42,0,0,0,0,1,0
120,30120,BOX ELDER,33,74,2.242424242424242,4,2,0,2,27,2,0,0,0,0,0,0,2,0,0,22,1
121,30121,BOX ELDER,67,153,2.283582089552239,4,0,2,2,21,0,0,0,2,0,0,0,2,0,10,4,3
122,30122,BOX ELDER,20,49,2.45,2,0,2,0,5,0,0,2,0,0,0,0,0,0,0,2,1
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,209,593,2.8373205741626792,2,0,0,2,16,0,0,0,0,0,0,0,2,0,0,8,6
125,30125,BOX ELDER,89,205,2.303370786516854,82,0,0,82,96,0,0,0,0,16,66,0,0,0,0,8,6
126,30126,BOX ELDER,259,620,2.393822393822394,11,0,10,1,45,0,0,8,2,0,0,1,0,0,0,18,16
127,30127,BOX ELDER,138,429,3.108695652173913,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,10,9
128,30128,BOX ELDER,119,274,2.302521008403361,12,0,10,2,22,0,0,0,10,0,0,0,2,0,0,6,4
129,30129,BOX ELDER,97,225,2.3195876288659796,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1
130,30130,BOX ELDER,67,160,2.388059701492537,1,0,1,0,14,0,0,1,0,0,0,0,0,0,0,7,6
131,30131,BOX ELDER,162,386,2.382716049382716,3,0,2,1,15,0,0,2,0,0,0,0,1,0,0,6,6
132,30132,BOX ELDER,47,114,2.425531914893617,5,1,4,0,156,1,0,4,0,0,0,0,0,145,0,3,3
133,30133,BOX ELDER,357,935,2.619047619047619,7,0,0,7,38,0,0,0,0,3,0,0,4,0,0,17,14
134,30134,BOX ELDER,3,6,2.0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,9,20,2.2222222222222223,7,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,329,888,2.6990881458966567,48,11,10,27,79,11,0,0,10,12,0,0,15,0,0,17,14
137,30137,BOX ELDER,6,13,2.1666666666666665,55,0,55,0,56,0,0,0,55,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,326,863,2.647239263803681,73,0,14,59,111,0,0,14,0,36,0,3,20,0,0,24,14
139,30139,BOX ELDER,167,502,3.0059880239520957,16,0,0,16,67,0,0,0,0,0,16,0,0,0,44,4,3
140,30140,BOX ELDER,5,10,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,81,188,2.3209876543209877,128,46,82,0,195,46,0,16,66,0,0,0,0,0,0,61,6
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,20,44,2.2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,648,2035,3.140432098765432,181,63,5,113,251,33,30,1,4,12,57,12,32,0,0,39,31
151,30151,BOX ELDER,47,149,3.1702127659574466,27,0,27,0,31,0,0,27,0,0,0,0,0,0,0,3,1
152,30152,BOX ELDER,4,11,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
