;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
24,30024,BOX ELDER,192,528,2.75,2,0,0,2,20,0,0,0,0,0,0,1,1,0,0,10,8
25,30025,BOX ELDER,380,1016,2.6736842105263157,157,7,2,148,219,7,0,0,2,1,123,20,4,0,0,34,28
26,30026,BOX ELDER,238,502,2.1092436974789917,218,23,33,162,258,22,1,14,19,0,55,85,22,0,0,23,17
27,30027,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,30028,BOX ELDER,1,3,3.0,82,0,82,0,87,0,0,82,0,0,0,0,0,0,0,5,0
29,30029,BOX ELDER,308,805,2.6136363636363638,2,0,2,0,32,0,0,0,2,0,0,0,0,0,0,16,14
30,30030,BOX ELDER,363,619,1.7052341597796143,112,15,7,90,178,15,0,0,7,47,0,33,10,0,0,36,30
31,30031,BOX ELDER,289,558,1.930795847750865,246,77,83,86,289,5,72,83,0,45,0,0,41,0,0,24,19
32,30032,BOX ELDER,106,193,1.820754716981132,2,0,2,0,24,0,0,0,2,0,0,0,0,0,0,11,11
33,30033,BOX ELDER,179,287,1.6033519553072626,15,0,14,1,43,0,0,0,14,1,0,0,0,0,0,15,13
34,30034,BOX ELDER,233,491,2.107296137339056,22,2,15,5,58,2,0,15,0,5,0,0,0,0,0,19,17
35,30035,BOX ELDER,349,688,1.9713467048710602,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,28,25
36,30036,BOX ELDER,114,236,2.0701754385964914,9,0,9,0,26,0,0,2,7,0,0,0,0,0,0,9,8
37,30037,BOX ELDER,0,0,0.0,133,0,121,12,133,0,0,0,121,0,0,0,12,0,0,0,0
38,30038,BOX ELDER,0,0,0.0,1323,0,1404,-81,1588,0,0,1404,0,-109,25,3,0,0,0,265,0
39,30039,BOX ELDER,86,228,2.6511627906976742,162,20,0,142,176,20,0,0,0,0,0,3,139,0,0,9,5
40,30040,BOX ELDER,367,625,1.7029972752043596,320,46,21,253,395,44,2,0,21,67,95,30,61,0,0,43,32
41,30041,BOX ELDER,156,302,1.935897435897436,402,246,0,156,430,246,0,0,0,13,0,26,117,0,0,17,11
42,30042,BOX ELDER,95,182,1.9157894736842105,86,0,0,86,100,0,0,0,0,3,0,0,83,0,0,8,6
43,30043,BOX ELDER,222,415,1.8693693693693694,93,0,2,91,131,0,0,0,2,0,46,45,0,0,0,21,17
44,30044,BOX ELDER,116,282,2.4310344827586206,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,13,11
45,30045,BOX ELDER,130,326,2.5076923076923077,45,0,0,45,56,0,0,0,0,42,0,3,0,0,0,6,5
46,30046,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,30047,BOX ELDER,4,8,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,30048,BOX ELDER,12,32,2.6666666666666665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49,30049,BOX ELDER,0,0,0.0,121,115,0,6,125,86,29,0,0,0,3,0,3,0,0,4,0
50,30050,BOX ELDER,5,12,2.4,300,1,53,246,796,1,0,13,40,37,152,53,4,0,0,496,0
51,30051,BOX ELDER,8,17,2.125,91,0,50,41,104,0,0,12,38,28,0,13,0,0,0,13,0
52,30052,BOX ELDER,73,136,1.8630136986301369,1972,0,230,1742,2015,0,0,230,0,0,0,26,1716,0,0,38,5
53,30053,BOX ELDER,321,574,1.7881619937694704,1506,371,70,1065,1572,331,40,7,63,72,401,69,523,0,0,46,20
54,30054,BOX ELDER,175,442,2.525714285714286,719,58,21,640,762,14,44,20,1,104,259,84,193,0,0,28,15
55,30055,BOX ELDER,180,423,2.35,256,0,1,255,291,0,0,1,0,3,235,0,17,0,0,21,14
56,30056,BOX ELDER,56,139,2.482142857142857,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,4
57,30057,BOX ELDER,75,186,2.48,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,6
58,30058,BOX ELDER,0,0,0.0,88,0,88,0,109,0,0,88,0,0,0,0,0,0,0,21,0
59,30059,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,30060,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,30061,BOX ELDER,372,1063,2.85752688172043,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,22,19
62,30062,BOX ELDER,237,652,2.7510548523206753,17,2,0,15,55,2,0,0,0,0,0,0,15,0,0,21,17
63,30063,BOX ELDER,28,63,2.25,241,0,0,241,247,0,0,0,0,0,241,0,0,0,0,5,1
64,30064,BOX ELDER,292,837,2.8664383561643834,154,75,0,79,197,0,75,0,0,0,0,54,25,0,0,24,19
65,30065,BOX ELDER,340,721,2.1205882352941177,83,49,0,34,139,49,0,0,0,0,6,1,27,0,0,31,25
66,30066,BOX ELDER,199,354,1.778894472361809,136,83,0,53,170,61,22,0,0,0,0,9,44,0,0,19,15
67,30067,BOX ELDER,140,319,2.2785714285714285,146,98,0,48,177,98,0,0,0,3,0,1,44,0,0,17,14
68,30068,BOX ELDER,246,632,2.569105691056911,47,0,1,46,83,0,0,0,1,0,0,26,20,0,0,19,17
69,30069,BOX ELDER,41,108,2.6341463414634148,25,0,0,25,29,0,0,0,0,0,0,0,25,0,0,3,1
70,30070,BOX ELDER,149,266,1.7852348993288591,27,0,0,27,45,0,0,0,0,9,0,1,17,0,0,10,8
71,30071,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,30072,BOX ELDER,105,262,2.4952380952380953,98,2,4,92,116,2,0,0,4,0,0,6,86,0,0,10,8
73,30073,BOX ELDER,5,13,2.6,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
74,30074,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30075,BOX ELDER,190,545,2.8684210526315788,190,19,0,171,218,5,14,0,0,0,50,104,17,0,0,17,11
76,30076,BOX ELDER,125,358,2.864,9,0,0,9,23,0,0,0,0,0,0,7,2,0,0,8,6
77,30077,BOX ELDER,83,238,2.8674698795180724,874,0,40,834,912,0,0,40,0,1,188,635,10,0,0,26,12
78,30078,BOX ELDER,554,1167,2.1064981949458486,202,112,2,88,292,77,35,0,2,1,0,11,76,0,0,50,40
79,30079,BOX ELDER,59,131,2.2203389830508473,393,178,0,215,411,71,107,0,0,16,69,105,25,0,0,12,6
80,30080,BOX ELDER,203,435,2.142857142857143,305,117,0,188,338,34,83,0,0,25,143,0,20,0,0,19,14
81,30081,BOX ELDER,34,60,1.7647058823529411,186,0,0,186,203,0,0,0,0,0,69,0,117,0,0,11,6
82,30082,BOX ELDER,489,873,1.7852760736196318,440,129,11,300,525,60,69,4,7,54,18,78,150,0,0,49,36
83,30083,BOX ELDER,0,0,0.0,212,199,0,13,215,89,110,0,0,0,0,0,13,0,0,3,0
84,30084,BOX ELDER,0,0,0.0,266,145,4,117,269,102,43,0,4,7,79,14,17,0,0,3,0
85,30085,BOX ELDER,60,165,2.75,159,3,21,135,169,3,0,0,21,5,0,81,49,0,0,6,4
86,30086,BOX ELDER,1,3,3.0,76,76,0,0,76,50,26,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,5,12,2.4,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,98,266,2.7142857142857144,333,279,10,44,346,3,276,0,10,0,0,0,44,0,0,9,4
90,30090,BOX ELDER,77,211,2.74025974025974,973,690,21,262,995,599,91,21,0,189,63,0,10,0,0,17,5
91,30091,BOX ELDER,295,804,2.7254237288135594,171,0,4,167,213,0,0,0,4,138,0,2,27,0,0,23,19
92,30092,BOX ELDER,306,838,2.738562091503268,82,0,11,71,118,0,0,9,2,13,0,22,36,0,0,19,17
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,31,89,2.870967741935484,10,0,9,1,14,0,0,0,9,1,0,0,0,0,0,3,1
95,30095,BOX ELDER,361,1042,2.886426592797784,140,51,3,86,188,0,51,0,3,5,13,31,37,0,0,27,21
96,30096,BOX ELDER,358,977,2.7290502793296088,56,37,0,19,113,19,18,0,0,0,0,11,8,0,0,31,26
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,30,71,2.3666666666666667,2,0,0,2,5,0,0,0,0,0,0,2,0,0,0,2,1
101,30101,BOX ELDER,655,1581,2.4137404580152673,129,16,10,103,228,2,14,0,10,5,21,28,49,0,14,46,39
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,325,785,2.4153846153846152,13,0,9,4,51,0,0,0,9,0,0,2,2,0,0,21,17
104,30104,BOX ELDER,98,235,2.3979591836734695,145,0,2,143,160,0,0,2,0,0,143,0,0,0,0,9,6
105,30105,BOX ELDER,40,92,2.3,10,6,0,4,17,0,6,0,0,0,0,0,4,0,0,3,4
106,30106,BOX ELDER,11,25,2.272727272727273,12,12,0,0,546,12,0,0,0,0,0,0,0,531,0,2,1
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,270,751,2.7814814814814817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,16,0,0,16,16,0,0,0,0,0,16,0,0,0,0,0,0
110,30110,BOX ELDER,4,7,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,109,0,54,55,109,0,0,54,0,55,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,37,84,2.27027027027027,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,1
114,30114,BOX ELDER,48,113,2.3541666666666665,2,0,2,0,9,0,0,0,2,0,0,0,0,0,0,3,4
115,30115,BOX ELDER,0,0,0.0,178,69,54,55,179,69,0,54,0,55,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,47,0,47,0,47,0,0,47,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,30,68,2.2666666666666666,27,27,0,0,55,26,1,0,0,0,0,0,0,0,0,27,1
118,30118,BOX ELDER,6,14,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,114,373,3.2719298245614037,43,0,0,43,44,0,0,0,0,0,43,0,0,0,0,1,0
120,30120,BOX ELDER,34,76,2.235294117647059,4,2,0,2,27,2,0,0,0,0,0,0,2,0,0,22,1
121,30121,BOX ELDER,70,159,2.2714285714285714,4,0,2,2,22,0,0,0,2,0,0,0,2,0,10,4,4
122,30122,BOX ELDER,21,51,2.4285714285714284,2,0,2,0,5,0,0,2,0,0,0,0,0,0,0,2,1
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,219,613,2.7990867579908674,2,0,0,2,16,0,0,0,0,0,0,0,2,0,0,8,6
125,30125,BOX ELDER,93,212,2.2795698924731185,84,0,0,84,98,0,0,0,0,16,68,0,0,0,0,8,6
126,30126,BOX ELDER,271,641,2.3653136531365315,11,0,10,1,46,0,0,8,2,0,0,1,0,0,0,18,17
127,30127,BOX ELDER,144,443,3.076388888888889,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,10,9
128,30128,BOX ELDER,124,283,2.282258064516129,12,0,10,2,23,0,0,0,10,0,0,0,2,0,0,6,5
129,30129,BOX ELDER,102,233,2.284313725490196,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1
130,30130,BOX ELDER,70,165,2.357142857142857,1,0,1,0,14,0,0,1,0,0,0,0,0,0,0,7,6
131,30131,BOX ELDER,169,399,2.36094674556213,3,0,2,1,15,0,0,2,0,0,0,0,1,0,0,6,6
132,30132,BOX ELDER,50,118,2.36,5,1,4,0,157,1,0,4,0,0,0,0,0,145,0,3,4
133,30133,BOX ELDER,374,967,2.585561497326203,7,0,0,7,38,0,0,0,0,3,0,0,4,0,0,17,14
134,30134,BOX ELDER,4,7,1.75,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,9,21,2.3333333333333335,7,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,344,918,2.6686046511627906,49,11,10,28,80,11,0,0,10,12,0,0,16,0,0,17,14
137,30137,BOX ELDER,6,13,2.1666666666666665,54,0,54,0,55,0,0,0,54,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,342,892,2.608187134502924,74,0,14,60,112,0,0,14,0,37,0,3,20,0,0,24,14
139,30139,BOX ELDER,175,519,2.9657142857142857,16,0,0,16,69,0,0,0,0,0,16,0,0,0,45,4,4
140,30140,BOX ELDER,5,10,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,85,194,2.2823529411764705,129,47,82,0,196,47,0,16,66,0,0,0,0,0,0,61,6
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,21,45,2.142857142857143,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,679,2103,3.09720176730486,183,64,5,114,254,34,30,1,4,12,58,12,32,0,0,39,32
151,30151,BOX ELDER,50,154,3.08,27,0,27,0,31,0,0,27,0,0,0,0,0,0,0,3,1
152,30152,BOX ELDER,5,11,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
