;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
28,30028,BOX ELDER,2,4,2.0,90,0,90,0,97,0,0,90,0,0,0,0,0,0,0,7,0
29,30029,BOX ELDER,406,966,2.3793103448275863,2,0,2,0,42,0,0,0,2,0,0,0,0,0,0,21,19
30,30030,BOX ELDER,479,743,1.5511482254697286,124,17,7,100,209,17,0,0,7,54,0,35,11,0,0,46,39
31,30031,BOX ELDER,381,670,1.7585301837270342,262,76,91,95,318,6,70,91,0,51,0,0,44,0,0,31,25
32,30032,BOX ELDER,140,232,1.6571428571428573,2,0,2,0,30,0,0,0,2,0,0,0,0,0,0,14,14
33,30033,BOX ELDER,236,345,1.4618644067796611,14,0,13,1,51,0,0,0,13,1,0,0,0,0,0,20,17
34,30034,BOX ELDER,307,590,1.9218241042345277,25,2,17,6,72,2,0,17,0,6,0,0,0,0,0,25,22
35,30035,BOX ELDER,460,827,1.7978260869565217,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,37,32
36,30036,BOX ELDER,150,284,1.8933333333333333,8,0,8,0,31,0,0,2,6,0,0,0,0,0,0,12,11
37,30037,BOX ELDER,0,0,0.0,124,0,111,13,124,0,0,0,111,0,0,0,13,0,0,0,0
38,30038,BOX ELDER,0,0,0.0,1438,0,1530,-92,1781,0,0,1530,0,-124,28,4,0,0,0,343,0
39,30039,BOX ELDER,114,274,2.4035087719298245,175,21,0,154,193,21,0,0,0,0,0,4,150,0,0,12,6
40,30040,BOX ELDER,484,751,1.5516528925619835,347,49,19,279,444,47,2,0,19,76,105,32,66,0,0,55,42
41,30041,BOX ELDER,206,362,1.7572815533980584,436,267,0,169,472,267,0,0,0,15,0,28,126,0,0,22,14
42,30042,BOX ELDER,125,218,1.744,93,0,0,93,111,0,0,0,0,4,0,0,89,0,0,10,8
43,30043,BOX ELDER,293,498,1.6996587030716723,101,0,2,99,151,0,0,0,2,0,51,48,0,0,0,28,22
44,30044,BOX ELDER,153,338,2.2091503267973858,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,17,14
45,30045,BOX ELDER,172,391,2.2732558139534884,51,0,0,51,65,0,0,0,0,47,0,4,0,0,0,8,6
46,30046,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,30047,BOX ELDER,5,9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,30048,BOX ELDER,16,39,2.4375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49,30049,BOX ELDER,0,0,0.0,130,122,0,8,135,94,28,0,0,0,4,0,4,0,0,5,0
50,30050,BOX ELDER,6,15,2.5,323,1,51,271,965,1,0,14,37,42,168,56,5,0,0,642,0
51,30051,BOX ELDER,11,20,1.8181818181818181,94,0,48,46,111,0,0,13,35,32,0,14,0,0,0,17,0
52,30052,BOX ELDER,97,164,1.690721649484536,2120,0,250,1870,2174,0,0,250,0,0,0,28,1842,0,0,48,6
53,30053,BOX ELDER,423,689,1.6288416075650118,1625,399,65,1161,1710,360,39,7,58,82,443,74,562,0,0,59,26
54,30054,BOX ELDER,231,531,2.2987012987012987,780,58,22,700,837,15,43,21,1,118,286,89,207,0,0,37,20
55,30055,BOX ELDER,237,508,2.1434599156118144,283,0,1,282,330,0,0,1,0,4,260,0,18,0,0,28,19
56,30056,BOX ELDER,73,166,2.2739726027397262,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,5
57,30057,BOX ELDER,98,224,2.2857142857142856,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,10,8
58,30058,BOX ELDER,0,0,0.0,96,0,96,0,124,0,0,96,0,0,0,0,0,0,0,28,0
59,30059,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,30060,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,30061,BOX ELDER,490,1276,2.6040816326530614,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,29,25
62,30062,BOX ELDER,312,783,2.5096153846153846,18,2,0,16,68,2,0,0,0,0,0,0,16,0,0,28,22
63,30063,BOX ELDER,37,76,2.054054054054054,266,0,0,266,274,0,0,0,0,0,266,0,0,0,0,7,1
64,30064,BOX ELDER,385,1005,2.6103896103896105,156,73,0,83,212,0,73,0,0,0,0,57,26,0,0,31,25
65,30065,BOX ELDER,448,865,1.9308035714285714,90,53,0,37,161,53,0,0,0,0,7,1,29,0,0,39,32
66,30066,BOX ELDER,262,425,1.6221374045801527,143,87,0,56,188,66,21,0,0,0,0,9,47,0,0,25,20
67,30067,BOX ELDER,184,383,2.0815217391304346,159,107,0,52,200,107,0,0,0,4,0,1,47,0,0,22,19
68,30068,BOX ELDER,324,759,2.3425925925925926,51,0,1,50,98,0,0,0,1,0,0,28,22,0,0,25,22
69,30069,BOX ELDER,55,129,2.3454545454545452,26,0,0,26,31,0,0,0,0,0,0,0,26,0,0,4,1
70,30070,BOX ELDER,197,319,1.619289340101523,29,0,0,29,53,0,0,0,0,10,0,1,18,0,0,13,11
71,30071,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,30072,BOX ELDER,139,314,2.258992805755396,103,2,3,98,127,2,0,0,3,0,0,6,92,0,0,13,11
73,30073,BOX ELDER,6,16,2.6666666666666665,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
74,30074,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30075,BOX ELDER,251,655,2.6095617529880477,203,19,0,184,239,6,13,0,0,0,55,111,18,0,0,22,14
76,30076,BOX ELDER,165,430,2.606060606060606,9,0,0,9,27,0,0,0,0,0,0,7,2,0,0,10,8
77,30077,BOX ELDER,109,286,2.623853211009174,942,0,44,898,991,0,0,44,0,1,208,678,11,0,0,34,15
78,30078,BOX ELDER,730,1402,1.9205479452054794,215,119,2,94,332,84,35,0,2,1,0,12,81,0,0,64,53
79,30079,BOX ELDER,78,157,2.0128205128205128,415,181,0,234,439,77,104,0,0,19,76,113,26,0,0,16,8
80,30080,BOX ELDER,268,522,1.9477611940298507,326,118,0,208,370,37,81,0,0,29,157,0,22,0,0,25,19
81,30081,BOX ELDER,45,72,1.6,202,0,0,202,224,0,0,0,0,0,76,0,126,0,0,14,8
82,30082,BOX ELDER,644,1048,1.6273291925465838,468,132,12,324,577,65,67,5,7,61,20,83,160,0,0,63,46
83,30083,BOX ELDER,0,0,0.0,218,204,0,14,222,97,107,0,0,0,0,0,14,0,0,4,0
84,30084,BOX ELDER,0,0,0.0,284,153,3,128,288,111,42,0,3,8,87,15,18,0,0,4,0
85,30085,BOX ELDER,80,198,2.475,169,4,19,146,182,4,0,0,19,6,0,87,53,0,0,8,5
86,30086,BOX ELDER,2,4,2.0,80,80,0,0,80,55,25,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,6,15,2.5,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,129,319,2.4728682170542635,330,273,10,47,347,4,269,0,10,0,0,0,47,0,0,12,5
90,30090,BOX ELDER,101,253,2.504950495049505,1056,738,23,295,1084,650,88,23,0,215,69,0,11,0,0,22,6
91,30091,BOX ELDER,388,965,2.4871134020618557,191,0,3,188,246,0,0,0,3,157,0,2,29,0,0,30,25
92,30092,BOX ELDER,404,1006,2.49009900990099,89,0,12,77,136,0,0,10,2,15,0,24,38,0,0,25,22
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,41,106,2.5853658536585367,10,0,9,1,15,0,0,0,9,1,0,0,0,0,0,4,1
95,30095,BOX ELDER,476,1251,2.6281512605042017,146,50,3,93,209,0,50,0,3,6,14,33,40,0,0,35,28
96,30096,BOX ELDER,473,1173,2.4799154334038054,57,37,0,20,130,20,17,0,0,0,0,12,8,0,0,39,34
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,39,85,2.1794871794871793,2,0,0,2,6,0,0,0,0,0,0,2,0,0,0,3,1
101,30101,BOX ELDER,864,1898,2.196759259259259,135,15,9,111,259,2,13,0,9,6,23,29,53,0,14,59,51
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,429,942,2.195804195804196,13,0,9,4,62,0,0,0,9,0,0,2,2,0,0,27,22
104,30104,BOX ELDER,129,282,2.186046511627907,159,0,2,157,179,0,0,2,0,0,157,0,0,0,0,12,8
105,30105,BOX ELDER,53,110,2.0754716981132075,11,6,0,5,20,0,6,0,0,0,0,0,5,0,0,4,5
106,30106,BOX ELDER,14,31,2.2142857142857144,13,13,0,0,536,13,0,0,0,0,0,0,0,519,0,3,1
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,356,901,2.5308988764044944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,18,0,0,18,18,0,0,0,0,0,18,0,0,0,0,0,0
110,30110,BOX ELDER,5,8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,121,0,59,62,121,0,0,59,0,62,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,48,101,2.1041666666666665,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,1
114,30114,BOX ELDER,64,136,2.125,2,0,2,0,11,0,0,0,2,0,0,0,0,0,0,4,5
115,30115,BOX ELDER,0,0,0.0,196,75,59,62,197,75,0,59,0,62,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,51,0,51,0,51,0,0,51,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,39,81,2.076923076923077,29,29,0,0,65,28,1,0,0,0,0,0,0,0,0,35,1
118,30118,BOX ELDER,8,17,2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,150,447,2.98,48,0,0,48,49,0,0,0,0,0,48,0,0,0,0,1,0
120,30120,BOX ELDER,45,92,2.0444444444444443,4,2,0,2,34,2,0,0,0,0,0,0,2,0,0,29,1
121,30121,BOX ELDER,92,190,2.0652173913043477,4,0,2,2,25,0,0,0,2,0,0,0,2,0,11,5,5
122,30122,BOX ELDER,28,61,2.1785714285714284,2,0,2,0,6,0,0,2,0,0,0,0,0,0,0,3,1
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,289,736,2.546712802768166,2,0,0,2,20,0,0,0,0,0,0,0,2,0,0,10,8
125,30125,BOX ELDER,123,254,2.065040650406504,94,0,0,94,112,0,0,0,0,19,75,0,0,0,0,10,8
126,30126,BOX ELDER,357,769,2.15406162464986,11,0,10,1,57,0,0,8,2,0,0,1,0,0,0,24,22
127,30127,BOX ELDER,190,532,2.8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,13,12
128,30128,BOX ELDER,164,339,2.067073170731707,11,0,9,2,25,0,0,0,9,0,0,0,2,0,0,8,6
129,30129,BOX ELDER,134,280,2.08955223880597,3,0,0,3,5,0,0,0,0,3,0,0,0,0,0,1,1
130,30130,BOX ELDER,92,198,2.152173913043478,1,0,1,0,18,0,0,1,0,0,0,0,0,0,0,9,8
131,30131,BOX ELDER,223,479,2.1479820627802693,3,0,2,1,19,0,0,2,0,0,0,0,1,0,0,8,8
132,30132,BOX ELDER,65,141,2.169230769230769,6,1,5,0,156,1,0,5,0,0,0,0,0,141,0,4,5
133,30133,BOX ELDER,493,1161,2.3549695740365113,9,0,0,9,50,0,0,0,0,4,0,0,5,0,0,22,19
134,30134,BOX ELDER,5,8,1.6,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,12,25,2.0833333333333335,6,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,454,1102,2.4273127753303965,52,12,9,31,93,12,0,0,9,14,0,0,17,0,0,22,19
137,30137,BOX ELDER,8,16,2.0,50,0,50,0,51,0,0,0,50,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,451,1071,2.374722838137472,83,0,15,68,132,0,0,15,0,42,0,4,22,0,0,31,18
139,30139,BOX ELDER,231,623,2.696969696969697,18,0,0,18,76,0,0,0,0,0,18,0,0,0,48,5,5
140,30140,BOX ELDER,6,12,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,112,233,2.080357142857143,129,51,78,0,216,51,0,18,60,0,0,0,0,0,0,79,8
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,28,55,1.9642857142857142,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,895,2525,2.82122905027933,196,66,4,126,288,37,29,1,3,14,64,13,35,0,0,50,42
151,30151,BOX ELDER,65,185,2.8461538461538463,30,0,30,0,35,0,0,30,0,0,0,0,0,0,0,4,1
152,30152,BOX ELDER,6,13,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
