;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
61,30061,BOX ELDER,446,1202,2.695067264573991,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,28,23
62,30062,BOX ELDER,284,737,2.5950704225352115,17,2,0,15,63,2,0,0,0,0,0,0,15,0,0,26,20
63,30063,BOX ELDER,34,71,2.088235294117647,259,0,0,259,267,0,0,0,0,0,259,0,0,0,0,6,2
64,30064,BOX ELDER,351,946,2.695156695156695,157,75,0,82,210,0,75,0,0,0,0,56,26,0,0,30,23
65,30065,BOX ELDER,407,815,2.0024570024570023,89,53,0,36,157,53,0,0,0,0,7,1,28,0,0,38,30
66,30066,BOX ELDER,238,400,1.680672268907563,143,88,0,55,186,66,22,0,0,0,0,9,46,0,0,24,19
67,30067,BOX ELDER,167,361,2.161676646706587,156,105,0,51,194,105,0,0,0,4,0,1,46,0,0,21,17
68,30068,BOX ELDER,295,715,2.4237288135593222,50,0,1,49,94,0,0,0,1,0,0,28,21,0,0,24,20
69,30069,BOX ELDER,50,122,2.44,26,0,0,26,32,0,0,0,0,0,0,0,26,0,0,4,2
70,30070,BOX ELDER,179,301,1.681564245810056,29,0,0,29,52,0,0,0,0,10,0,1,18,0,0,13,10
71,30071,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,30072,BOX ELDER,126,296,2.3492063492063493,103,2,4,97,126,2,0,0,4,0,0,6,91,0,0,13,10
73,30073,BOX ELDER,6,15,2.5,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
74,30074,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30075,BOX ELDER,229,617,2.6943231441048034,202,20,0,182,236,6,14,0,0,0,54,110,18,0,0,21,13
76,30076,BOX ELDER,150,405,2.7,9,0,0,9,26,0,0,0,0,0,0,7,2,0,0,10,7
77,30077,BOX ELDER,99,269,2.717171717171717,924,0,43,881,971,0,0,43,0,1,202,667,11,0,0,33,14
78,30078,BOX ELDER,664,1320,1.9879518072289157,213,118,2,93,323,83,35,0,2,1,0,12,80,0,0,61,49
79,30079,BOX ELDER,71,148,2.084507042253521,412,183,0,229,434,76,107,0,0,18,74,111,26,0,0,15,7
80,30080,BOX ELDER,244,491,2.012295081967213,321,119,0,202,362,36,83,0,0,28,153,0,21,0,0,24,17
81,30081,BOX ELDER,41,68,1.6585365853658536,198,0,0,198,219,0,0,0,0,0,74,0,124,0,0,14,7
82,30082,BOX ELDER,586,987,1.6843003412969284,465,133,12,320,568,64,69,5,7,60,20,82,158,0,0,60,43
83,30083,BOX ELDER,0,0,0.0,220,206,0,14,224,96,110,0,0,0,0,0,14,0,0,4,0
84,30084,BOX ELDER,0,0,0.0,282,153,4,125,286,110,43,0,4,7,85,15,18,0,0,4,0
85,30085,BOX ELDER,72,187,2.5972222222222223,166,4,19,143,178,4,0,0,19,6,0,85,52,0,0,8,4
86,30086,BOX ELDER,1,4,4.0,80,80,0,0,80,54,26,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,6,14,2.3333333333333335,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,118,301,2.5508474576271185,336,280,10,46,351,4,276,0,10,0,0,0,46,0,0,11,4
90,30090,BOX ELDER,92,238,2.5869565217391304,1044,733,22,289,1071,643,90,22,0,211,67,0,11,0,0,21,6
91,30091,BOX ELDER,353,909,2.575070821529745,188,0,4,184,240,0,0,0,4,154,0,2,28,0,0,29,23
92,30092,BOX ELDER,368,948,2.5760869565217392,87,0,11,76,131,0,0,9,2,15,0,23,38,0,0,24,20
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,37,100,2.7027027027027026,10,0,9,1,16,0,0,0,9,1,0,0,0,0,0,4,2
95,30095,BOX ELDER,433,1178,2.720554272517321,145,51,3,91,205,0,51,0,3,6,14,32,39,0,0,34,26
96,30096,BOX ELDER,430,1104,2.567441860465116,58,38,0,20,128,20,18,0,0,0,0,12,8,0,0,38,32
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,36,80,2.2222222222222223,2,0,0,2,6,0,0,0,0,0,0,2,0,0,0,2,2
101,30101,BOX ELDER,786,1788,2.2748091603053435,134,15,10,109,252,2,13,0,10,6,22,29,52,0,15,56,47
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,390,887,2.2743589743589743,13,0,9,4,59,0,0,0,9,0,0,2,2,0,0,26,20
104,30104,BOX ELDER,118,266,2.2542372881355934,155,0,2,153,173,0,0,2,0,0,153,0,0,0,0,11,7
105,30105,BOX ELDER,48,104,2.1666666666666665,11,6,0,5,19,0,6,0,0,0,0,0,5,0,0,4,4
106,30106,BOX ELDER,13,29,2.230769230769231,13,13,0,0,543,13,0,0,0,0,0,0,0,527,0,2,1
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,324,849,2.6203703703703702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,18,0,0,18,18,0,0,0,0,0,18,0,0,0,0,0,0
110,30110,BOX ELDER,4,8,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,119,0,58,61,119,0,0,58,0,61,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,44,95,2.159090909090909,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,1
114,30114,BOX ELDER,58,128,2.206896551724138,2,0,2,0,10,0,0,0,2,0,0,0,0,0,0,4,4
115,30115,BOX ELDER,0,0,0.0,193,74,58,61,194,74,0,58,0,61,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,50,0,50,0,50,0,0,50,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,35,76,2.1714285714285713,29,29,0,0,64,28,1,0,0,0,0,0,0,0,0,34,1
118,30118,BOX ELDER,7,16,2.2857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,136,421,3.0955882352941178,47,0,0,47,48,0,0,0,0,0,47,0,0,0,0,1,0
120,30120,BOX ELDER,41,86,2.097560975609756,4,2,0,2,33,2,0,0,0,0,0,0,2,0,0,28,1
121,30121,BOX ELDER,84,179,2.130952380952381,4,0,2,2,25,0,0,0,2,0,0,0,2,0,12,5,4
122,30122,BOX ELDER,26,58,2.230769230769231,2,0,2,0,5,0,0,2,0,0,0,0,0,0,0,2,1
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,263,693,2.634980988593156,2,0,0,2,19,0,0,0,0,0,0,0,2,0,0,10,7
125,30125,BOX ELDER,112,239,2.1339285714285716,91,0,0,91,108,0,0,0,0,18,73,0,0,0,0,10,7
126,30126,BOX ELDER,325,725,2.230769230769231,11,0,10,1,54,0,0,8,2,0,0,1,0,0,0,23,20
127,30127,BOX ELDER,173,501,2.8959537572254335,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,13,12
128,30128,BOX ELDER,149,320,2.1476510067114094,12,0,10,2,25,0,0,0,10,0,0,0,2,0,0,7,6
129,30129,BOX ELDER,122,263,2.1557377049180326,3,0,0,3,5,0,0,0,0,3,0,0,0,0,0,1,1
130,30130,BOX ELDER,84,187,2.2261904761904763,1,0,1,0,17,0,0,1,0,0,0,0,0,0,0,9,7
131,30131,BOX ELDER,203,451,2.2216748768472905,3,0,2,1,17,0,0,2,0,0,0,0,1,0,0,7,7
132,30132,BOX ELDER,60,133,2.216666666666667,6,1,5,0,157,1,0,5,0,0,0,0,0,143,0,4,4
133,30133,BOX ELDER,448,1093,2.439732142857143,9,0,0,9,47,0,0,0,0,4,0,0,5,0,0,21,17
134,30134,BOX ELDER,4,7,1.75,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,11,24,2.1818181818181817,6,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,413,1038,2.513317191283293,51,12,10,29,89,12,0,0,10,13,0,0,16,0,0,21,17
137,30137,BOX ELDER,7,15,2.142857142857143,51,0,51,0,52,0,0,0,51,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,410,1009,2.4609756097560975,80,0,15,65,127,0,0,15,0,41,0,3,21,0,0,30,17
139,30139,BOX ELDER,210,587,2.795238095238095,17,0,0,17,76,0,0,0,0,0,17,0,0,0,50,5,4
140,30140,BOX ELDER,6,11,1.8333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,102,219,2.1470588235294117,129,50,79,0,211,50,0,17,62,0,0,0,0,0,0,75,7
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,26,51,1.9615384615384615,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,815,2378,2.917791411042945,193,66,4,123,280,36,30,1,3,13,63,13,34,0,0,48,39
151,30151,BOX ELDER,60,174,2.9,29,0,29,0,34,0,0,29,0,0,0,0,0,0,0,4,1
152,30152,BOX ELDER,6,13,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
